uniqueidentifier,amount,date
bca-ccc73c55-da0e-4dfd-bc25-779d44470734,83000.00,2024-11-03
bca-d40529b2-2e93-42d6-ae68-d8113b808db0,-65000.00,2024-10-31
bca-dc6820f7-d91c-4f23-ac46-9047d0360536,-792000.00,2024-10-31
bca-edfde09f-a5b3-419f-afe0-a0b49e9408ed,-446000.00,2024-10-31
bca-b91cd3b6-9b17-4b25-ac91-93568d04ac9c,224000.00,2024-10-30
bca-c0a337fc-dce1-4d90-a97c-42f033ea610f,5000.00,2024-10-28
bca-9424dbe4-12d1-4f4f-b386-7e5021afd0f7,148000.00,2024-10-29
bca-22e2c655-1201-46da-a52f-eeddf4c634ed,-637000.00,2024-10-29
bca-37fca8fd-f0ea-4b0d-a3f0-6ec8a0d1160a,-779000.00,2024-10-31
bca-f7b77252-a0d2-473d-9ca3-70dd6e0eac7a,78000.00,2024-10-29
bca-0e1c0399-4451-4895-a32a-563596735dfc,-267000.00,2024-10-28
bca-aa7363a3-dfef-480c-936c-f1dd5a8c1019,-246000.00,2024-11-02
bca-7f783dec-e7aa-48e4-a1c3-30714551c752,-372000.00,2024-11-03
bca-871509ba-4bb7-4506-9b01-16d04c39171f,-636000.00,2024-10-29
bca-89c34bd3-50a4-4ee4-b66d-2c6597d0e5d1,498000.00,2024-10-29
bca-a2612b89-2ff5-4383-8dd8-114ec9bb7215,521000.00,2024-10-28
bca-9f2c2948-f082-4106-92e5-8e1c05d8e847,141000.00,2024-11-01
bca-afa7fc2c-00a6-41a6-97fd-08d178d5d3fd,138000.00,2024-11-02
bca-bb5d6d88-cf76-44c7-a351-11cdd1719ec3,508000.00,2024-10-28
bca-223982d8-5668-4dbd-90b7-f6a6406e33c8,-614000.00,2024-10-28
bca-282e83a0-4d42-4554-9c0b-51100099d850,618000.00,2024-10-29
bca-67fd12cf-43b7-41da-82af-ecd562b8b1c4,9000.00,2024-11-03
bca-641553be-a79c-4025-ba88-490d9d753bc7,555000.00,2024-11-03
bca-aa23b246-1094-4a00-a8fe-4272177665ae,-9000.00,2024-10-28
bca-3b02bd32-06fc-4bbd-86de-e0b4ef485fda,-910000.00,2024-10-28
bca-f60166cc-c12c-4843-a801-0e95d991afde,-73000.00,2024-10-31
bca-c06ecdf5-3006-447b-bbb2-6431f1d5f66e,725000.00,2024-10-28
bca-a45b8cbd-a91f-40ee-a2f2-8fa048d10c9a,526000.00,2024-11-03
bca-d9fc05b1-ef39-4f24-88ac-5a7ab3bc52a4,-649000.00,2024-10-28
bca-1dea24f6-8055-4263-b9b4-5a1c6ec8012e,920000.00,2024-10-29
bca-4d08ce09-2309-4994-95bf-6378fbaaebb3,-715000.00,2024-11-02
bca-d8d61cbc-7172-4f00-91d0-081012f8f8ff,214000.00,2024-11-02
bca-6b9143c8-2047-4f40-a516-2faa98613464,-987000.00,2024-11-01
bca-6a5c90fb-2bbe-4e9b-b25f-75ad02a363cb,-93000.00,2024-10-29
bca-80d16e84-2ebb-41f5-82bc-c2055979440e,-704000.00,2024-11-01
bca-f491ddd7-ac46-4a44-8ed8-5d07b3f514a9,-843000.00,2024-10-31
bca-9b238845-0582-4eaf-ae1e-3ab063a32fe1,-944000.00,2024-11-03
bca-f0659ca5-bfec-4d15-916f-d4053a6583ce,732000.00,2024-11-03
bca-a4459127-d515-4358-93fd-97904fe77c57,43000.00,2024-11-03
bca-c82037b0-2e19-4ba2-bee1-2bec8b0889f2,957000.00,2024-11-03
bca-416a6367-b7b1-4bb5-8014-bd2313ffeac4,-427000.00,2024-10-28
bca-c4ba8351-50bc-44da-80ec-3de3397ff348,412000.00,2024-11-03
bca-d4dd3bc1-df1e-4f2c-b2fc-1dce6133e25f,654000.00,2024-10-29
bca-31578105-5f12-4de7-abe3-55248d41b5e2,-820000.00,2024-11-01
bca-e2aa3f7b-28a7-4223-aa15-d271a68aa168,919000.00,2024-10-29
bca-5384a801-bd49-4dcd-95cd-b4fb887e8d68,555000.00,2024-10-30
bca-ce34992c-ae96-4f38-ae25-c626143cbce4,813000.00,2024-10-29
bca-ee5b01b1-000c-4136-96aa-1621d87cc0e7,911000.00,2024-11-01
bca-0bc30434-93eb-43a5-980e-b77e994177e7,-131000.00,2024-10-28
bca-0d131d88-ef3f-4e15-8c04-100113e1df5d,-583000.00,2024-11-03
bca-a0a0b3d5-9386-4adb-9107-602e7b012ff9,-722000.00,2024-10-29
bca-93c11cf8-7eb7-4319-81d5-b9fb00369b31,-634000.00,2024-10-31
bca-418a5da4-2fc5-4415-9a9f-f44abfc8de29,-959000.00,2024-10-30
bca-b3e9ec54-9223-4d28-8e10-13dbb0f71404,550000.00,2024-11-01
bca-22a0ed72-38a1-4add-a15e-6d0e5e4da6f7,-634000.00,2024-10-30
bca-cab724e7-04c5-42ca-9938-3323b69004c1,-358000.00,2024-10-28
bca-ec9f3a40-bfbc-430e-b9a4-accf36bb08f4,-664000.00,2024-10-31
bca-aecbb791-6beb-44df-bc9c-d5dd759b2bd7,887000.00,2024-11-01
bca-fd14bcc6-5821-422c-8574-4abda5f6d57a,-236000.00,2024-10-31
bca-3de79bce-4329-4b5f-8309-db8c907eea7c,-606000.00,2024-10-31
bca-4d051495-e61a-45ad-b464-488c17834c69,956000.00,2024-10-30
bca-0467b483-683a-4b29-a817-dcd57011f0b0,119000.00,2024-10-29
bca-8a9683d1-1dde-4f4c-938f-cc87fb01646e,129000.00,2024-10-29
bca-61a533f8-54af-42c2-8ac1-7716984b89e6,972000.00,2024-11-01
bca-c3fbf2c5-9e2c-45e0-a73a-e9c710ff8fa6,-867000.00,2024-11-01
bca-6d87a342-978f-4431-88a6-37025d3f2386,267000.00,2024-10-28
bca-6e228627-c222-4746-b7ed-6be3817455cd,-169000.00,2024-10-29
bca-c940fb9e-38b7-4d56-ab49-3e44d870e111,520000.00,2024-10-30
bca-df61b60c-4915-4de6-88f3-7398480abb04,-61000.00,2024-10-28
bca-0c4f7374-7363-4007-8c73-8eceea9c5a80,-847000.00,2024-11-03
bca-159a876f-e1fa-4447-9eb7-808e64eadc9d,986000.00,2024-11-01
bca-a4d1994b-7610-4b2f-a96f-a852b2b90633,-362000.00,2024-10-30
bca-f1223ad8-0f71-4395-91ad-e57429b574ce,-493000.00,2024-11-03
bca-ab70400e-293a-47a9-8e9c-1bde631a9487,-4000.00,2024-10-31
bca-caf2358e-3b3f-4209-8677-194eb048ce92,123000.00,2024-11-03
bca-36e9771c-3f5f-4a53-9296-655970eb31c7,904000.00,2024-11-03
bca-e6865021-99b4-406b-922e-7d95c14cdb1a,-428000.00,2024-10-28
bca-d7b5d55a-9e46-4fdf-a3fa-e2778a24bde1,-290000.00,2024-11-01
bca-2e9aae04-0f90-4a50-ba28-65724f8f75b6,-63000.00,2024-11-03
bca-e44754e7-087d-4d20-b810-c99ee7d43bac,-230000.00,2024-10-30
bca-0ff13a49-335e-4134-91af-6b1e996aab14,-525000.00,2024-11-03
bca-89cccbfb-ce0a-42f4-89e9-c112bb5485b2,540000.00,2024-10-29
bca-38d88ba2-a249-4cd7-85b5-2202c3ecaab8,-951000.00,2024-10-30
bca-cf695fe2-d8b5-43eb-8292-a47d1d41cf3d,44000.00,2024-10-29
bca-a1c8e3ab-df6d-415f-8c75-5f7a4f58193a,224000.00,2024-10-30
bca-1b1a9116-84c7-4ccc-a167-5b38da374e79,-566000.00,2024-10-30
bca-290a343f-07ad-49f0-802a-9c940f5d6e42,332000.00,2024-10-28
bca-02143ae9-d93d-4a02-9e60-27380fe5213c,-56000.00,2024-11-03
bca-078e4d06-969b-4c7a-911d-2d9eac6c38e9,250000.00,2024-11-01
bca-8c2de26d-4604-491b-9bf3-4b67481109d0,-936000.00,2024-10-30
bca-90491ce5-1bc4-4a90-a3e7-bd60a9113105,617000.00,2024-10-28
bca-b6d31c57-52ce-41ac-acac-6b4ceb6edfbf,498000.00,2024-10-29
bca-12a0b516-f334-4a0e-a862-ae1f5b98e8fb,-573000.00,2024-10-31
bca-08fdda5e-16ed-428d-bb29-7190364cbad4,-936000.00,2024-11-01
bca-7daaadf4-207e-4b72-9e0c-6c73b840a8f4,-425000.00,2024-11-02
bca-e32ece5d-804d-4aba-b88b-eeebb783ebdb,733000.00,2024-11-03
bca-bd5e3a30-9e6f-4af1-bbf7-bce5dfa368ba,92000.00,2024-11-03
bca-90026be0-88b8-4e2a-b5d5-43f88a451b29,-5000.00,2024-11-03
bca-43c73f95-b53f-4bc5-bdf9-7725d806c867,-712000.00,2024-10-30
bca-5e07b601-63bc-4f24-be34-3267f8e4f28d,-931000.00,2024-10-31
bca-ea2e794b-eab0-4d97-978d-e487e2bdf772,-791000.00,2024-10-31
bca-2337c63d-5a72-4a5e-af8e-096751f1cda0,-454000.00,2024-11-02
bca-3010a224-5f8b-43e4-89a1-fef6087a0d07,-306000.00,2024-11-03
bca-740fce42-73e8-4e29-a011-6de174e981fa,-888000.00,2024-11-03
bca-cc79297e-ed2f-4e9e-8083-e680e9a0f0ab,-269000.00,2024-10-30
bca-2e418dad-c377-46a1-b821-9fc57a8120db,829000.00,2024-10-28
bca-85a9b18a-e921-4cd9-ae1e-22a509c03077,347000.00,2024-10-28
bca-716e38e1-320d-4f05-8489-49c5dbc46182,-462000.00,2024-10-29
bca-ed165d69-fc42-4c0f-a9a5-1b88514ed6db,-654000.00,2024-10-29
bca-4ffa9b57-85e7-44e0-bfd7-f786305c92c0,-78000.00,2024-10-29
bca-1742464e-aa05-423e-9f3a-0b963534cce9,-767000.00,2024-10-29
bca-dcb28ca4-5feb-43f5-817f-ba20743987bd,-777000.00,2024-10-29
bca-f0c68590-4616-42f3-8150-77c88656b1e3,-707000.00,2024-11-02
bca-d70d4ae2-7cd9-4e70-9b53-834569f5d046,658000.00,2024-10-28
bca-275b6bc2-0307-45af-b470-655ec7ebd5bc,-423000.00,2024-11-03
bca-a14a2190-6d3f-48a0-a627-f1f207d577bb,631000.00,2024-10-30
bca-76d53192-22db-4c18-8d7a-d4a7d51002c1,-623000.00,2024-11-02
bca-09b7cfeb-8d74-46a3-82b6-056d655490f4,-524000.00,2024-10-29
bca-98528b90-904b-42ba-88ad-ca1fc8f96a4d,-968000.00,2024-10-28
bca-7b07703d-f859-465c-87ad-29f32bbbce29,83000.00,2024-10-31
bca-5a8931ad-e415-4205-bb12-fb8f609bfad9,-873000.00,2024-10-29
bca-f8e3e9e5-e4fa-4d44-a560-8cdf792a07cf,-171000.00,2024-10-30
bca-390f7c6c-3e61-4d69-bf7a-879356895412,557000.00,2024-10-31
bca-6cd0d10e-fde7-4e3e-b5c0-f43e695bb906,214000.00,2024-10-29
bca-1fc97187-9eca-4c0d-87db-224316e845e4,14000.00,2024-11-02
bca-3af357ff-4bbc-4f4b-89a0-eb8d7b18a491,-271000.00,2024-10-30
bca-fd14e9ae-284a-4614-82f5-32072e2e96f3,-195000.00,2024-10-28
bca-4897e231-2ee1-4f49-ac58-c19e68141920,-295000.00,2024-10-28
bca-45460289-3c1e-4648-9efd-3dc5495fb7cb,110000.00,2024-11-02
bca-37e21f20-347c-4fa1-8200-48269e4dd3f3,612000.00,2024-10-31
bca-2fda27bc-d5c0-4253-b7cd-f40e0a623df2,-912000.00,2024-11-02
bca-8745e3df-d235-4d04-9def-f97a80c09c83,255000.00,2024-10-31
bca-f1792c01-5e1a-489e-95c4-beb4143d01c8,-657000.00,2024-10-30
bca-edf970f5-e4b2-4f22-8f8a-d6809cf46404,-388000.00,2024-11-03
bca-8430e1db-7fdf-4cf0-a3bd-5b1123212997,610000.00,2024-10-31
bca-441151a8-cf88-4623-a081-525cdd7fc96b,905000.00,2024-10-28
bca-0aa73b57-8588-4b38-b544-d340bd068a39,242000.00,2024-10-28
bca-c4860bb6-0846-4a62-ac92-ea3afdaa0c2c,-478000.00,2024-11-02
bca-929481e8-b1b9-4ed6-bc33-60f2facd85c7,435000.00,2024-11-02
bca-cee12df4-c848-4128-8d9e-cbdf8c14caaa,962000.00,2024-10-30
bca-bc3b218c-2626-4309-b37c-62a66bbd5ed0,969000.00,2024-10-31
bca-485269f1-55a4-4a1f-ae98-fae0372e1b74,145000.00,2024-11-02
bca-dcfdafd6-cd0d-47c1-ae28-0c19d07bb379,16000.00,2024-10-30
bca-153784bc-5807-4ecf-a48c-e1b5084cc7a7,-162000.00,2024-11-03
bca-acee7bba-bfae-4baf-8086-8b76f411c256,749000.00,2024-10-30
bca-4998d606-445c-4fd5-a3dd-094a61e5c975,-517000.00,2024-10-28
bca-f70d0284-351b-4be5-8c8d-5c0ca1635d57,-882000.00,2024-10-30
bca-609a6fe8-4c9d-4cea-84fb-173919caf00a,892000.00,2024-10-28
bca-e729f1c0-efff-40b4-a78b-40914e96f92a,531000.00,2024-11-02
bca-926e72d4-3a1b-41c9-943c-19e00d84ea88,-456000.00,2024-10-28
bca-7c18c236-581e-43db-8732-f2e8a5bd403d,-835000.00,2024-10-30
bca-68587f9f-85c8-4ace-8ca8-83676852e260,181000.00,2024-10-29
bca-1a70d871-ae92-4cb8-883a-3700e8771ff3,854000.00,2024-11-03
bca-95409da5-d902-4838-9d66-eb48d3c8ccdc,-969000.00,2024-10-31
bca-7fe9c785-cd51-47c7-811b-088356e84b2c,83000.00,2024-11-01
bca-740ca782-799e-470c-993b-f1209ff647f6,772000.00,2024-10-30
bca-76426c35-2939-4e51-b0da-7092901bbec6,51000.00,2024-11-03
bca-ba3e94f7-f9b8-4a33-b81f-a896561c47e6,-975000.00,2024-11-03
bca-8fa3549a-3508-44ae-8272-0787d923a640,640000.00,2024-10-30
bca-40ef0184-1ff1-402f-932a-7176fcdf383f,-282000.00,2024-10-31
bca-7817c68f-1f78-4cdd-8de3-421c0e1ac412,375000.00,2024-10-30
bca-95f35bf6-afa6-4798-9a4d-e63063b7166e,138000.00,2024-10-28
bca-00a77c87-55e0-4d4d-9a72-20c86877d7c3,527000.00,2024-10-30
bca-1b627160-2994-409d-821c-0c38a0437017,-115000.00,2024-10-31
bca-2680a91e-aeb2-4f15-a93c-984babcca160,94000.00,2024-11-03
bca-71e2fe86-5661-4aa3-8c40-44792fea92a0,896000.00,2024-10-30
bca-1e8899ae-a811-4fbf-8aae-12ceb72e8de0,324000.00,2024-11-02
bca-b3119b92-292a-4f6b-882d-c6b8cd90e3ae,967000.00,2024-10-29
bca-8ac83b34-f0fb-4e38-9c30-b032d29fb101,317000.00,2024-11-03
bca-ce73c663-561f-4f63-b142-be8ae84cc1e6,-915000.00,2024-11-01
bca-bfd502e9-fc1b-4273-9576-d48cbf7b8f3a,431000.00,2024-10-28
bca-76222f7b-fd7b-4b2c-8e2d-29fac5b81ce1,353000.00,2024-10-30
bca-4fe5a206-d743-42ff-ba94-b0e5acc08f10,9000.00,2024-11-01
bca-ff2edd55-c973-4018-94e0-d49ca155ffa7,-186000.00,2024-10-31
bca-34069300-2e6e-49c8-aef5-6c20cd3bbae1,-690000.00,2024-11-03
bca-cef996e0-c6aa-4712-aaee-ca0e1141d6bf,890000.00,2024-10-29
bca-fa8a942c-6ddf-4396-8ad7-f040b3116926,-805000.00,2024-11-01
bca-06efd277-1967-41b4-adbc-4351b8fd0f8e,-61000.00,2024-10-28
bca-257bbe52-0802-4dba-973b-79f6f3bbcd5a,-450000.00,2024-10-31
bca-58aeae2d-eb26-48a4-a22e-9c069023de56,-945000.00,2024-10-29
bca-2d5cd12b-847d-44dd-b6cb-6d61fe2113a7,-898000.00,2024-11-03
bca-97a73d46-5e11-4c6b-a006-bcb05b5a3252,-108000.00,2024-10-30
bca-4ee68e6d-d5c6-44ba-a8aa-149a2c07fa22,-105000.00,2024-11-01
bca-55846c81-c6a2-4fdb-aae2-62c5857f5c91,-545000.00,2024-11-03
bca-f459bb21-a6d0-418c-9286-9c4e4f45f352,-289000.00,2024-11-02
bca-bd0015c6-4928-4ab9-b5de-138bed28f846,430000.00,2024-11-02
bca-ff3b8704-f4de-4cfc-bea2-6c200d018c5d,679000.00,2024-10-28
bca-6ec548d8-d377-4a41-b688-924e9f12791c,14000.00,2024-11-03
bca-40c98449-a33a-4026-801f-61b5e8c3175c,178000.00,2024-10-30
bca-761114b0-569a-4552-8482-b319de5c8fbb,537000.00,2024-10-28
bca-0fdb5be7-66c9-4fd6-812e-8879079aa95d,-489000.00,2024-10-31
bca-1ab91304-7d28-4d09-bc22-9a01d6b3ae08,-688000.00,2024-11-01
bca-50e79dc3-1168-4664-9654-837e13ac7a93,-456000.00,2024-10-28
bca-459d1025-3f77-4c01-a275-9cf0ca8e3036,-61000.00,2024-11-02
bca-b007fbaf-b3a9-4e38-be8b-211d6660472b,296000.00,2024-10-30
bca-21d04011-68b7-4efb-9eca-678ef4ef866b,204000.00,2024-10-31
bca-451d21a6-a10d-43b2-ba5f-fb54daabec34,137000.00,2024-11-01
bca-c253f35a-4818-4e4e-9f56-6c4e75e90679,-5000.00,2024-10-29
bca-edde7772-57eb-4589-9086-352b00b76fb2,301000.00,2024-11-03
bca-bd7f64a3-6bf0-4433-a3ff-c047ba9dec72,142000.00,2024-11-02
bca-0c9ff20f-e7c2-4db6-9016-4a1cab3ed542,122000.00,2024-11-03
bca-8287fe8f-762f-4a6f-966c-b10ba60d2f46,-665000.00,2024-11-02
bca-7a79335b-e93e-4c37-9dd9-2c33c28d5a66,-878000.00,2024-11-02
bca-7cbcb073-8ead-4f8b-a05f-b060e9927e3c,773000.00,2024-10-29
bca-e45be2be-9130-4c48-92a4-827cf21e750e,-296000.00,2024-11-03
bca-bc842567-d4f7-4a2a-b5ee-6a641127e109,161000.00,2024-10-28
bca-c8d9671e-8fc3-409f-81cc-64c06d196846,769000.00,2024-10-30
bca-bb2bbde3-6953-4f15-8446-0949c00bfd0e,-601000.00,2024-10-30
bca-04f3fa41-b1ec-439b-9aa8-9c95b5c8c8dc,-808000.00,2024-11-04
bca-0886bf60-ca63-423a-ba46-3ed71f6ac005,-596000.00,2024-11-03
bca-ffd09452-6288-4e04-bdca-3bd78e3e3d6e,192000.00,2024-10-31
bca-c67c77f4-262a-4ae3-a9ca-8e2c5fc16e97,-544000.00,2024-10-30
bca-69492b6f-1417-4cfc-9436-d43d9b391806,-87000.00,2024-10-28
bca-400d7852-e1f6-4307-b59f-c7cbccf43a07,418000.00,2024-11-03
bca-eb3f4fed-890c-4c70-bf72-be681cd7974a,-776000.00,2024-10-29
bca-90ff0a4d-ad5d-4965-abdc-3be7a5dcd50c,629000.00,2024-10-28
bca-0c0c6ceb-1459-4cd3-b63b-5f90a1ea38d3,97000.00,2024-11-01
bca-69f8a172-0f4e-4e4c-bde4-7b0d1bea6594,534000.00,2024-10-30
bca-e85c2c2c-9915-45ce-b308-776f2d8ce022,583000.00,2024-10-30
bca-f8273ce5-79a9-4e84-8e31-31489adf81b1,-274000.00,2024-11-02
bca-5127e257-62b9-4ee3-bad0-b869b669d090,204000.00,2024-11-02
bca-40ad8f53-9ec0-4874-8720-d5a2ef16f217,-994000.00,2024-10-31
bca-a0f129c0-7f48-4312-a7c2-c62a7105d5d7,936000.00,2024-11-03
bca-72767647-14b2-469e-9378-cda76a5fac35,-575000.00,2024-11-03
bca-cccbe33d-06be-434a-aac9-d5c7a5b64212,327000.00,2024-11-04
bca-a870f40d-bdca-42b9-9ab5-70fafe1cd4c5,432000.00,2024-10-30
bca-92562b56-caf4-42db-bd7d-4b4a1659e350,-490000.00,2024-10-31
bca-d671445d-b02c-4274-86a9-119742184e26,312000.00,2024-10-31
bca-0a8cb721-e874-48d3-9b81-b244fbc2a12f,-614000.00,2024-10-31
bca-0650c981-e749-4b18-a9da-33e407a0fc2c,396000.00,2024-10-28
bca-f93e956e-829e-4a29-afb2-49643507d0c7,542000.00,2024-10-29
bca-b2b500fe-75db-482f-9e46-543355c108c6,-684000.00,2024-10-30
bca-a8df42fe-3573-40ad-bb0c-1c0fa8e6293c,-883000.00,2024-11-02
bca-c85408b2-c014-41bc-82de-f24ca333d280,-724000.00,2024-11-01
bca-1f076c17-45de-4669-b7d7-987679628830,-925000.00,2024-10-31
bca-4c5d3213-6b29-4771-b2a0-1f766b897bdb,-833000.00,2024-11-03
bca-f2993fca-4eff-4619-bf0c-4355eff8685b,-683000.00,2024-10-28
bca-f4d177ff-f10b-4a4c-bc4d-a901a9d2b9c7,8000.00,2024-11-01
bca-a6ca19db-a0bf-4861-922d-fde9628015f2,-695000.00,2024-10-30
bca-be7f33a1-a4ed-4ca2-9077-483a7effbd36,79000.00,2024-10-29
bca-5a55993d-73f2-49f1-bbd5-f269e43bb4b8,753000.00,2024-10-29
bca-25b51112-02b1-4a95-83a7-188fb15e081a,-411000.00,2024-11-03
bca-29434148-37df-40e9-ac43-44e43f42d4fa,884000.00,2024-10-28
bca-bdebc3fe-7887-4351-b544-ae9d3ce27e10,655000.00,2024-10-30
bca-ff2cfc88-d440-4ed5-a207-779aa59e8d77,-997000.00,2024-10-28
bca-12891c74-7d11-4752-9808-df036925d3f1,-358000.00,2024-10-30
bca-dc612b44-2c5a-469d-91cb-a384bee8e965,-298000.00,2024-10-31
bca-9e27ff6b-9222-41e2-99c1-7de47de6f0f7,-766000.00,2024-10-28
bca-2396a42a-60c9-47bd-970d-19f136d05b5d,-722000.00,2024-10-28
bca-33a0863a-0ad2-46b9-bcd2-0ebfffd638bf,-280000.00,2024-10-29
bca-7012268c-153d-4a9c-86ce-33152f0c43e0,324000.00,2024-11-02
bca-22639058-70c6-4f30-b2d6-73a50dbfebbc,510000.00,2024-10-31
bca-934d2047-ab61-4d1a-ba96-036fa0df807c,609000.00,2024-11-01
bca-f755ee41-594a-410e-a84c-6ecb9a3065b6,-362000.00,2024-11-02
bca-1d7a54b3-22e3-4d46-a8c4-733ecf3f3850,-29000.00,2024-10-29
bca-43acd333-f86e-4da2-9c2f-78b35af6add1,-353000.00,2024-11-03
bca-74b17cf6-9e1e-449e-94bf-cb23e46bf163,709000.00,2024-11-02
bca-ad0a1fc5-18de-43a8-b5e3-1913ba750983,516000.00,2024-11-01
bca-90aa6ee4-4e8b-4613-804f-67f8cdcb4edf,293000.00,2024-10-31
bca-eba08dec-e4b9-4b50-a45c-1e01c128278a,201000.00,2024-11-03
bca-a98349b8-7b29-4d90-bcc1-df0cad0cb566,610000.00,2024-10-28
bca-4b434e01-4f6f-438b-8645-32b552dde29c,-280000.00,2024-10-30
bca-a035feaa-9147-4161-9957-9f0dd69c2ae2,-339000.00,2024-10-28
bca-5c610709-5278-4f64-86e6-eb8e6cf7b5a9,-416000.00,2024-10-29
bca-971c013e-f9b3-4d8d-ac05-fac6b4843832,-843000.00,2024-11-03
bca-6b98bd26-71ea-4c2e-885a-ec8b2fc043c7,-653000.00,2024-10-31
bca-0d94c02a-d351-40c9-bf42-e1122ee7e849,-694000.00,2024-10-31
bca-a378f4fe-f872-471c-8a9f-f4b4160138b8,-612000.00,2024-10-30
bca-bd174e95-9f94-4ec4-bcef-d1269832ec71,366000.00,2024-10-31
bca-d56a3d41-51ec-4882-9c54-05b048b5677d,-81000.00,2024-10-28
bca-c636b35d-dc6a-43aa-afa2-5ee4043da7d7,-300000.00,2024-10-28
bca-f8002802-1ff8-46cb-ae01-5138e7b83616,323000.00,2024-11-03
bca-8dcf20fa-6bea-4bfc-b52f-ac9935ec6e59,-27000.00,2024-11-01
bca-9f805055-3a81-46f2-92fe-d3923cfc6383,706000.00,2024-10-30
bca-a32b81b4-9ac1-4393-919a-d112243263af,749000.00,2024-10-29
bca-3715b57b-dddf-449a-a80f-0fc9b177eb64,582000.00,2024-11-03
bca-781f5ef6-413a-4ab4-a63e-cab025ac4520,767000.00,2024-10-29
bca-eecdd4ca-6404-4f52-b272-805c062668d3,426000.00,2024-10-30
bca-316c1eaa-da6d-4ec0-9105-e2127082cfee,654000.00,2024-11-03
bca-cd702d62-2750-4fc7-83bb-93abe4ded924,-177000.00,2024-10-30
bca-4f8bb1b7-fc82-4713-826f-08755298703c,-705000.00,2024-10-31
bca-420498bc-7d0a-4ffc-a46c-4c76569a71e8,-728000.00,2024-11-01
bca-1090c4a4-c8b9-40ed-854c-eaa31c535f09,301000.00,2024-10-28
bca-cf2fe97e-ab8b-46a8-ba4b-f63979668db3,-984000.00,2024-10-29
bca-24f738ee-220b-4b6d-b692-5ee09af7b5ba,561000.00,2024-10-28
bca-cd2bdf17-54ca-49a1-bb30-82fe50cc09fd,-750000.00,2024-11-01
bca-e0662486-90bc-4297-bcd1-1eadecd6c1ff,-83000.00,2024-10-30
bca-2f6259b1-adc1-4f18-997f-6e840f4f288d,-624000.00,2024-10-28
bca-2a66e62e-c982-4f76-92e7-166554436015,89000.00,2024-11-01
bca-27b2e5b6-a623-468a-a6d3-d257150a3f51,-345000.00,2024-11-03
bca-da12edde-3811-4957-864d-016ab7530dc6,-529000.00,2024-11-03
bca-c279edc3-b047-4b90-a099-86743b3832ab,-971000.00,2024-10-28
bca-924f5d6e-ca09-4a79-9bc2-e9b92c0ad78d,-261000.00,2024-10-28
bca-d2a07cf9-8f49-4d76-bd06-bd416e87fb50,928000.00,2024-10-30
bca-c7b0253e-c606-425e-b532-49f8351da2b4,378000.00,2024-11-03
bca-cd85cbd7-034a-4350-9a6e-31911cdc84d4,991000.00,2024-11-02
bca-efa753af-4105-44f2-8fff-76a1d53b9283,-58000.00,2024-11-01
bca-db065966-c122-46ae-ada4-5b6b663a426b,159000.00,2024-11-02
bca-c5afabd6-74fe-44c8-92dd-d3156bf030b2,-929000.00,2024-10-30
bca-ac8a2731-cda7-4529-abfa-33408d2164a2,942000.00,2024-10-29
bca-44c9223d-b56f-43fe-99d5-ecaa4b3b8bd7,-999000.00,2024-11-01
bca-59c7c1e9-039e-4144-9637-6d0951be5e3a,-57000.00,2024-11-01
bca-18bf29cd-fb02-47ca-a6f9-92170478b796,70000.00,2024-11-02
bca-0962bc66-f820-43a7-b15a-82c12a9f8bd9,981000.00,2024-11-03
bca-852e53db-5962-40f0-a86b-9443d5b3b08f,916000.00,2024-10-30
bca-b90e196b-ba23-4799-977c-37b45e6a0b5e,-181000.00,2024-10-31
bca-68d54e4f-e98e-4f26-80a1-930e5edd26ab,-511000.00,2024-11-02
bca-5d1ba9c6-33c8-4b12-814e-1da05098a98b,-321000.00,2024-11-01
bca-1f7a0195-eae7-4362-aa9a-5eacb68d8c1e,-819000.00,2024-10-30
bca-350f447c-c825-4647-a0b8-690b0a7f540e,119000.00,2024-10-29
bca-f5c461d9-8b28-468b-992b-d2fca627e778,-461000.00,2024-11-03
bca-0a1c8c76-47a6-4177-90a9-78682792187c,-176000.00,2024-11-03
bca-c77aaf05-1288-46c9-b4b6-71f30e720ee3,116000.00,2024-10-30
bca-e1386dc4-f26b-4e62-984b-e09ac05a3547,607000.00,2024-10-28
bca-391d65c4-5cea-46bc-b937-536ce06ed9e1,-447000.00,2024-11-02
bca-9d2d301b-6f90-4f8c-85db-a0df137d7765,-352000.00,2024-10-31
bca-3a8f21d0-98fa-4ae1-94a0-c34bbcc9b5ea,203000.00,2024-10-31
bca-dc9e0670-f690-404e-b3f0-2d895fcc567e,134000.00,2024-10-29
bca-fe1f77cb-08e7-4b50-b80c-edfa3138f071,-965000.00,2024-10-28
bca-b2796264-8101-4e98-9703-5497315e0a88,999000.00,2024-11-02
bca-fbb7ec16-05e9-4450-995a-7ec61f64c568,-123000.00,2024-10-29
bca-8300144c-eebc-4243-aaac-af745c0ae05b,807000.00,2024-11-03
bca-5a3a0237-869c-470f-a864-a4fd7a56e384,840000.00,2024-10-29
bca-a3636e0c-a4ee-4a5b-8d04-f7b6d663591c,-516000.00,2024-11-01
bca-1e65aa51-86b9-4f90-978f-e1fd031b81b1,602000.00,2024-10-29
bca-7f2003c2-ce01-4513-8c49-441f09ae1a11,396000.00,2024-10-31
bca-e8b69470-3ad2-4695-9820-b78075c7fef0,-734000.00,2024-10-30
