uniqueidentifier,amount,date
bri-93ce40ec-4f41-4d4d-9197-a40f29892bfc,-984000.00,2024-11-02
bri-813927b4-86f2-4e32-969f-c4497af60ad3,-20000.00,2024-11-03
bri-84a5537d-eda0-4d7c-beb5-de3adeb2e553,-195000.00,2024-10-28
bri-7c1a9a19-5e40-4e6d-bf1d-7b68f9fd55da,171000.00,2024-11-01
bri-5fa68953-3f71-47f1-aaf2-45f78190fc6e,-455000.00,2024-10-29
bri-8ab4a0ba-79b4-4a56-87f7-274113823d9b,144000.00,2024-10-28
bri-09c86045-35cd-40ed-bdf7-19ba0514fef3,-529000.00,2024-11-02
bri-d7ff026a-af57-4672-972f-bc5f3c681726,446000.00,2024-11-03
bri-729edd79-42a0-4f57-8f92-b1bff18244d5,211000.00,2024-10-30
bri-e9d3f451-c37a-4024-9c5d-a3864ce255d7,-136000.00,2024-11-02
bri-1cb8d6ec-e823-4009-a7cd-4c36da244f61,526000.00,2024-10-29
bri-c03be3b7-1fcf-458f-b667-b6c74828cb16,-206000.00,2024-11-01
bri-1c7d1183-05d5-4e1e-ab8d-305e68d2d64c,-220000.00,2024-10-28
bri-e552d971-fb80-4da2-bbca-03faca473f24,-543000.00,2024-11-01
bri-0a305cda-15ad-4394-9edb-eb4fd19ce9e0,10000.00,2024-11-03
bri-74107747-762c-4a06-b977-1d559cd3d8ba,-579000.00,2024-10-28
bri-97d89bf4-95c3-42aa-a5e8-26720808a292,-707000.00,2024-11-03
bri-4e5b184d-b85c-4055-8c31-eb63c0aa7ea5,405000.00,2024-11-02
bri-01252d96-d7c1-48e0-9b44-b9aff7a99af8,427000.00,2024-10-28
bri-d320b681-e45d-4e21-99a1-9ae136b212c1,946000.00,2024-11-02
bri-368add0a-de99-4d5a-8e14-f9a4167c272f,504000.00,2024-11-02
bri-f6cb858e-b90c-4b4c-9850-4a3f0a4c42d8,615000.00,2024-11-03
bri-59c38b29-fc40-44c0-a124-62b169228c61,927000.00,2024-11-03
bri-3f00e5cc-fde8-4698-ab3a-afe935e65b40,624000.00,2024-11-01
bri-334435dd-c206-48c1-b1fc-a28f7ad8969b,-655000.00,2024-10-31
bri-c7e1a541-e043-4e7b-81da-2c9cfc46a719,-24000.00,2024-11-01
bri-c398709b-f32f-46c7-af01-57f7711a5876,798000.00,2024-11-02
bri-747b4a11-a424-4690-9365-d3371e275bc0,192000.00,2024-10-29
bri-e55c0e32-91b9-4f1b-8f48-e5a606492163,-263000.00,2024-10-30
bri-877bcd2e-5798-424c-83e7-1dd22f8c08f6,329000.00,2024-11-01
bri-7dcad4e6-c138-404c-83ba-abaeb0610fac,-598000.00,2024-11-02
bri-f07ab47a-51cb-46a1-904e-1b82a3285bf6,175000.00,2024-10-29
bri-a3efc348-c455-4995-bdd9-9a872498aaa4,-261000.00,2024-11-01
bri-4d1180e5-3292-4fda-ae11-d6a9c4bb3802,-762000.00,2024-11-03
bri-72d1c569-0eac-475c-aba1-840f96977bbc,55000.00,2024-10-31
bri-f98397ca-908c-4abc-8542-552a0f7c631f,-207000.00,2024-10-29
bri-2e73057e-b433-4bf3-841c-1b43374baa9e,875000.00,2024-10-29
bri-361093a4-c4f4-4548-ba61-3e9b45725c73,-59000.00,2024-10-31
bri-5e513e13-6f2c-4e12-89ae-eefe2f1f92b8,625000.00,2024-11-01
bri-86d0c392-f326-4137-a118-3792c1a84034,575000.00,2024-11-03
bri-f7b4b207-2e0f-4f02-8990-1a440456af6d,543000.00,2024-10-31
bri-197cb3c4-09c3-4eab-90b1-dbfe5b69a574,-317000.00,2024-10-28
bri-416e0e46-3c80-47c1-b2f2-b6d2c38b5391,-660000.00,2024-10-28
bri-f581b27e-422d-4173-bdea-1d2a1bbf86b2,-340000.00,2024-11-03
bri-c74668ce-62ee-45bb-931b-e7a35cd5d3cd,-732000.00,2024-10-30
bri-5195be15-b262-49fe-b9f5-9aa6ddfb7dae,945000.00,2024-10-29
bri-3786686e-4311-4ee1-8b6e-b76dc9c882e5,664000.00,2024-11-02
bri-da8f69eb-2657-4354-8218-1d8fb594df96,-591000.00,2024-10-31
bri-8b41e7d4-62f9-430f-933e-b1831b5f356f,856000.00,2024-11-02
bri-8dbff0d7-7791-4cae-b513-d9cc80ad7887,-484000.00,2024-11-01
bri-7f134b95-29b8-4615-bf80-122e85abc14e,931000.00,2024-11-01
bri-54f173c6-0c35-4f98-9ee8-71e25001ea8c,365000.00,2024-11-01
bri-34bb689c-4033-47f1-aeee-293d18d8791c,-547000.00,2024-11-02
bri-752e0941-3d01-4276-a2e3-69c91360de8b,-870000.00,2024-10-31
bri-a512c7b8-0c96-4a58-a18d-dd093a7d9a33,-182000.00,2024-11-03
bri-16f9802a-e399-480d-93f9-40fb00b22b1c,-392000.00,2024-10-28
bri-1448aed9-e064-4512-a4cf-9deae05e3b0a,-616000.00,2024-11-03
bri-5c477b52-d527-4e7f-bd4b-85841bb338e1,181000.00,2024-11-01
bri-f813c474-8732-47f5-bb4a-6fd1b8378f0a,418000.00,2024-10-31
bri-26ac2036-54a7-4f3a-a234-98e5b8f0bf76,-507000.00,2024-11-01
bri-c0bd0253-fb0f-4da3-971b-779709db69be,940000.00,2024-10-29
bri-372edc2d-257b-4ef2-af4e-508f9fc54b63,864000.00,2024-10-29
bri-d5975c33-416f-4337-a5ff-17025cce0db9,947000.00,2024-11-01
bri-7be1bf9c-4803-4cd9-a8c5-36dfc5d8d93e,-534000.00,2024-10-28
bri-85d41fc5-adcb-4db9-a244-fe29662fa50c,139000.00,2024-10-31
bri-1ba0d933-0500-40d2-8407-f62b3ac9f207,-530000.00,2024-11-02
bri-5761af46-768f-4b8c-b7c0-1cfd41389dcb,-438000.00,2024-10-31
bri-a1b605cb-9c6f-4da6-82cf-d0a8599056ad,182000.00,2024-10-28
bri-dd17f3b7-430b-4a02-a765-4fc007ee9159,161000.00,2024-10-31
bri-ecd14ab6-f063-4347-a8ae-0766bbb8abb0,-830000.00,2024-10-29
bri-46af14b9-1642-416a-8f90-a68e161cf6c8,-242000.00,2024-11-03
bri-66ae5012-d55c-45bf-a4ce-cb5c49d59869,127000.00,2024-10-29
bri-ce63c402-6c11-4839-8bc8-8b6776e85788,-554000.00,2024-10-28
bri-b3683aa6-5a09-47cf-b142-a9ea0fc85b15,-341000.00,2024-11-03
bri-e43f5390-adbe-46fa-8b8e-18c85533fbbc,-443000.00,2024-11-02
bri-17d6923b-de94-474e-92a9-bf7e66e6a52c,812000.00,2024-10-30
bri-1f173e61-2cee-4232-992c-6fe2b228cb5d,64000.00,2024-11-01
bri-22b5afc2-3457-4eaf-8af6-18d732426b30,-809000.00,2024-10-31
bri-a4cf6ee2-17c9-415c-90d0-708b661ddb0b,-506000.00,2024-11-02
bri-231b4931-b2c6-4aa1-a895-1553029dc47f,-459000.00,2024-11-02
bri-f6b89dc3-461b-4310-a4b1-acca53fe3f27,-555000.00,2024-10-30
bri-64d85f7d-75ce-4189-8509-759434207de3,151000.00,2024-10-28
bri-c335dda5-a995-4b8c-b65e-d3ddf31e2526,313000.00,2024-10-28
bri-122bd58e-cf8c-466c-8b76-8595127e16b5,-217000.00,2024-11-02
bri-6ce2df89-499c-4c77-abe0-f05231657664,-837000.00,2024-10-29
bri-3c3b847f-77f9-4989-b941-c26c0f69e95f,186000.00,2024-11-02
bri-e7e185af-d10d-471e-b938-b31d196b24ba,-592000.00,2024-11-03
bri-71a84bd2-c37d-40db-bf4f-661a33d96748,-806000.00,2024-10-28
bri-8c16691f-2135-4e43-9d8b-11364735aec7,-261000.00,2024-10-31
bri-0f9346b5-3047-44f7-a2b1-1d6730c7706d,777000.00,2024-10-30
bri-b40a4f74-816c-4aec-988f-f6acbc813fb2,-838000.00,2024-10-30
bri-0956aa7c-a409-4202-883d-a540de8c90e0,-540000.00,2024-11-03
bri-99e87071-9610-41f8-9e06-032f9bff221f,-527000.00,2024-10-28
bri-82d87ffb-e28c-4738-8931-6fb8421a2af3,-311000.00,2024-11-03
bri-6652b526-3fc3-4349-9081-697e391ea5f3,-527000.00,2024-10-31
bri-4f7d3274-9abd-455d-b794-688380795235,-352000.00,2024-10-29
bri-6ba67f76-403f-4471-a888-2d115ac594b5,-15000.00,2024-10-31
bri-1694d538-9d66-4885-bc6f-fbe632db497d,-189000.00,2024-11-03
bri-55647322-631b-4d9c-a485-fa40eb946bc4,533000.00,2024-10-30
bri-6382c2c7-33ff-4a45-a3cf-8d80edb0e11d,-416000.00,2024-10-30
bri-64e0916f-7ccd-4f62-a185-7d778df5e046,170000.00,2024-10-29
bri-36d7a16f-304f-4b4d-9c04-1474a68ef1af,-371000.00,2024-10-30
bri-010d702b-7459-407c-9743-1f146ffd9619,376000.00,2024-11-03
bri-bf79de63-576e-4ff7-ad4f-c2bc3a98accb,321000.00,2024-11-01
bri-cb24ba42-d9ea-43ad-9137-9fb4b489cf4b,290000.00,2024-10-28
bri-a888001c-0e29-4b38-a8a9-0430022e5b00,-974000.00,2024-10-28
bri-8143a890-24eb-46ae-9e5c-bcc51489b52b,507000.00,2024-10-29
bri-9fa857f1-91b9-4529-a50f-c43cd964a1ce,633000.00,2024-10-29
bri-5554c982-312f-426d-b8d1-cb0ddc8a7229,65000.00,2024-10-30
bri-581d6e67-1d78-4baa-88c0-c7f5379c16a4,392000.00,2024-11-03
bri-50c429f7-58f1-425b-94ee-897d1c773c3d,-760000.00,2024-11-02
bri-2ae83c63-2d9a-4382-835a-727865545f05,-567000.00,2024-10-28
bri-3239be15-c315-425f-949d-44d50f83c93f,-914000.00,2024-11-03
bri-a7069ddc-cde6-4e5e-ad05-86c7be2b075f,-367000.00,2024-11-01
bri-17ccaaa9-5846-4d1b-83df-a38665c7fd91,-703000.00,2024-11-03
bri-961d5a2f-b3d8-448c-a61c-bb1be1f375b8,840000.00,2024-11-02
bri-f5e6d55a-94d9-49b7-b7a9-cab99d8a51f2,830000.00,2024-11-01
bri-8cd30dd7-f01d-4962-8ab9-9706bd18b15c,695000.00,2024-11-02
bri-23f3352a-22d3-4ff1-8cfa-68f131a91bce,560000.00,2024-10-31
bri-cf0d472b-cf19-4cd4-997c-68bc268106a3,769000.00,2024-10-30
bri-ab2698b3-945b-4af4-9dc7-7ba6beeb7246,164000.00,2024-11-02
bri-e6741d7b-d8c9-46bd-92ee-c8d6a0a209bf,-599000.00,2024-10-30
bri-bc61ca0f-ee5c-4af3-818b-4273138985c0,-44000.00,2024-10-29
bri-02728f3b-f507-46d7-82a7-b19efc3314c5,233000.00,2024-10-30
bri-f087905b-64a5-4d5f-896e-cea41f656380,942000.00,2024-11-02
bri-2cfa2dbd-e02a-4ef8-ac63-ddee6da375f1,584000.00,2024-10-29
bri-2cf2f9c1-5aab-46de-9111-26868a689cdd,890000.00,2024-11-01
bri-5287a00b-5468-4e96-9a89-0cd6dc23ed5c,246000.00,2024-11-02
bri-05894ad7-fd0c-4f20-a2a8-86eed02fc46f,454000.00,2024-11-03
bri-48c939b2-21a5-49f8-a206-b55fc755c5d8,917000.00,2024-10-29
bri-0f771664-4c8b-44e7-a008-2b88b03bcf85,429000.00,2024-11-01
bri-d2744e3e-51f1-4c3a-a027-60f8e20e94c5,164000.00,2024-11-01
bri-fb7cb451-9119-47bb-84f2-2c60f6b8c0e4,-646000.00,2024-11-01
bri-5a5cf110-7d0b-4ff3-9391-c23910323c31,-514000.00,2024-10-30
bri-cd9d7f96-b635-4c30-a965-0299fb62eb5b,58000.00,2024-10-29
bri-6b84ab10-7af1-47cd-8b41-1b9de9c24c37,-116000.00,2024-10-28
bri-dbe6ef9c-9138-4fc3-b97f-d828c6c7f9bf,432000.00,2024-10-29
bri-c25c031f-0a01-4367-8c49-6fcb1e5d5562,75000.00,2024-10-30
bri-dc44c683-2392-46b5-8d4a-d7d678ba6643,-361000.00,2024-11-01
bri-01cb1b05-67e0-47d2-b3cc-d7e8ea85fc56,918000.00,2024-10-29
bri-52eb4b86-13e5-4903-a416-21f0c9403831,-239000.00,2024-11-01
bri-2ead35a2-4dd1-40c4-b609-682ef7fdc8c9,-736000.00,2024-10-31
bri-d9ba3452-a71e-40e8-a58c-0a923ec81edb,813000.00,2024-11-03
bri-ca0e9c29-9936-42d1-ab51-4b3e3385c015,-705000.00,2024-10-30
bri-9724231e-abed-4873-bd09-592d3fbc3f5b,609000.00,2024-11-02
bri-946ccd77-59cf-4624-b6ed-ba61361d734c,-469000.00,2024-11-03
bri-a8b194b4-01e3-46f5-9544-02e56ec54250,969000.00,2024-10-28
bri-2eabd8ef-b34e-4272-8635-fa4de29d3d95,-689000.00,2024-10-29
bri-af2d4202-a0bd-4305-ba36-8a9a35bdbce8,401000.00,2024-10-29
bri-b3c99c98-33e3-46de-a402-9c28e705ac83,525000.00,2024-10-30
bri-50468991-456b-4860-b824-1c909e60945a,389000.00,2024-11-01
bri-07ebb7e9-71b1-4b1d-8a63-d10c91cd1541,-524000.00,2024-10-28
bri-fff96bd0-4f70-4d47-a07c-479aa1298c5c,-655000.00,2024-11-03
bri-d98db9cf-63bb-4fe3-8cd8-2f11f89f3869,616000.00,2024-10-29
bri-2d482320-cd55-490e-b74a-ff93314731ab,-588000.00,2024-11-02
bri-d99968a0-59ca-484d-ad78-099020391dc1,-178000.00,2024-10-28
bri-58a33807-1988-4d17-b3d4-5fd6ef53a5c5,606000.00,2024-10-29
bri-b53170cd-5a45-469b-ad8c-ff1b64ffbeb1,-573000.00,2024-10-31
bri-0bece83e-8aa7-4dc1-9371-51a109ea321b,637000.00,2024-10-31
bri-57c4d17a-9df2-4023-8939-fc1859a4ffc3,504000.00,2024-10-28
bri-23813492-5455-4064-9a59-b3b2de672cb2,-597000.00,2024-11-02
bri-1836df06-1446-4efa-b6e7-71d7d2ad7b75,410000.00,2024-11-03
bri-f05f1ce6-6f5d-4292-8201-5554fffb024e,264000.00,2024-10-28
bri-067b2cfb-bdde-4b8e-8d43-e99e02a74689,503000.00,2024-10-28
bri-0cb3b6ae-429a-492c-845f-000b8861d053,-895000.00,2024-11-01
bri-2e8acb3b-c93a-483a-945d-a43418e9b69a,686000.00,2024-11-02
bri-30c51415-b17e-455c-b4c6-253525ff7bec,41000.00,2024-10-31
bri-80a60071-2f37-4b6c-a79e-3d0a3f628401,-738000.00,2024-10-31
bri-30517f17-5ba8-479e-99f3-a418bb5da2f4,-746000.00,2024-11-03
bri-afa70e89-6a7c-4ec9-a391-3975b565b403,854000.00,2024-10-30
bri-62490adc-c6ea-49f3-a1ad-a1db956030f7,189000.00,2024-10-30
bri-927cf889-c676-4e59-af9b-1cffd9682576,126000.00,2024-10-29
bri-c422a1a2-3f37-4edb-9f6a-7a8a7d697bfd,-952000.00,2024-10-30
bri-85c4d040-b2cd-4a4f-97f9-6735fdc1ce62,666000.00,2024-11-02
bri-21ba4f5d-53e8-47fa-a7fb-bd67618ad73c,-205000.00,2024-10-31
bri-ab5bce50-62b1-421a-aaf8-9064cb92cd30,770000.00,2024-11-02
bri-64daacde-9cbe-4d10-b937-6b30aff4e65c,-677000.00,2024-10-30
bri-e3c1669f-22ea-4c98-a19d-eef50c0d568d,891000.00,2024-10-31
bri-0aae706d-7abb-42e6-88ad-bd13a8f2fbb1,-279000.00,2024-11-01
bri-496e5731-117f-4c35-95ae-2217250bb69f,-389000.00,2024-10-29
bri-f185fab3-b04d-4950-9a5d-6df4c7fa40e4,107000.00,2024-10-29
bri-960256d7-530c-4ad0-8aed-0b88a8035ff8,188000.00,2024-10-30
bri-1bc1f259-a1b6-4d00-ab23-9278b2a34301,-926000.00,2024-11-02
bri-3e1bead9-568a-460b-8149-82c01c09b960,377000.00,2024-11-03
bri-d28d87d7-fc97-4d58-b0c2-1c122acb1e86,11000.00,2024-11-03
bri-15963c6c-97bd-4640-bcab-758de311aad2,-877000.00,2024-11-01
bri-10bd8759-062e-4e69-9201-eb5b6e28c19d,643000.00,2024-10-30
bri-4ae6a214-b797-4b8d-a76b-6cb8f2520ef8,-695000.00,2024-10-31
bri-28d0e1a4-5332-4c63-93c2-8be1d62d4968,353000.00,2024-11-01
bri-558eb173-3351-49f8-b24b-1ef47db68c64,-449000.00,2024-10-31
bri-35c5e397-7268-4cce-91f2-d044fd7afa9c,434000.00,2024-10-29
bri-513410c4-a38f-43b5-900d-383d228c44ff,435000.00,2024-10-28
bri-6b3b7e46-8692-4158-86e3-9f616ba95db4,583000.00,2024-10-28
bri-954460cd-ed83-422c-8505-6e363bd3a6ae,185000.00,2024-10-29
bri-c6922bf4-bc0b-4fbd-939f-a37a01fad999,-930000.00,2024-11-03
bri-0425fbc4-6df2-45da-867c-af6c91290b29,854000.00,2024-11-01
bri-327c679a-dd75-4640-ba71-6b98903b3006,-787000.00,2024-11-01
bri-7650181f-48ce-4ca0-989c-13439f3b5402,102000.00,2024-10-29
bri-df906574-7c6d-4b0a-9062-3cc33d35a4aa,-955000.00,2024-11-03
bri-441e88c4-45aa-4f2c-8860-dda1e64f9682,246000.00,2024-10-31
bri-2019cebf-0e0f-4452-9792-521cc0662285,900000.00,2024-11-03
bri-4c85ad2e-9e5a-440c-9aa1-7dfb54f26974,165000.00,2024-10-31
bri-a3e7c860-d1f6-46ca-a49a-81ba480dd660,-1000.00,2024-10-31
bri-b23f6a08-fb6d-4089-aa88-a50b8ddd3840,-166000.00,2024-11-01
bri-9efa7562-7d2f-468a-944c-8ead183fe907,331000.00,2024-10-29
bri-d0cbde0f-c54e-4019-96f5-b71ed9a6c525,-949000.00,2024-10-28
bri-b45f0894-0b63-47c6-9d95-1ddaf3ae63c9,-171000.00,2024-10-28
bri-be1aeff7-ad84-46c9-8996-e8a14b54cc26,398000.00,2024-11-03
bri-6bdf5872-eef9-4d37-9da4-3f9f21b4175d,-59000.00,2024-10-31
bri-3dbd1f7b-00ea-49f4-a528-0f7391e29a9e,-302000.00,2024-10-28
bri-abebc521-dc74-4ec5-bcc8-bf4ac718f124,425000.00,2024-10-29
bri-2b2bfdc9-67e6-4cc6-9c7a-a8a819130b49,-796000.00,2024-11-03
bri-eadaf194-a6b0-4b70-8ebc-1216bd31f4d3,937000.00,2024-10-29
bri-83652836-6001-4cdd-98b7-8a1d31305af5,524000.00,2024-11-01
bri-95320fda-9885-4bc2-81e9-14f3178da758,925000.00,2024-11-02
bri-f0806ab6-fa45-4253-b8c6-bac821c2344a,-447000.00,2024-11-03
bri-a85529f5-834d-44a2-8cd8-236520ab39b4,-67000.00,2024-10-28
bri-c47fe143-1d8b-49ef-b099-6a91833b4ca8,-417000.00,2024-10-28
bri-84457250-9727-42ab-afd7-47e7963dde79,-607000.00,2024-11-01
bri-a458c9e2-3048-4295-aca3-b1a490ba56de,5000.00,2024-10-30
bri-9affaee3-5398-4420-95d6-5d446701c279,-281000.00,2024-10-29
bri-da61d06c-64c3-4cb4-8940-168215305e06,-740000.00,2024-10-31
bri-4e92caa4-c2a8-44e8-b3a0-d8708fd55bac,516000.00,2024-11-03
bri-245368a4-63a1-4510-9680-0efcb9da86c4,37000.00,2024-10-28
bri-9f2ff6bf-e007-44a5-b56f-dfde8a5c0e2b,-426000.00,2024-10-30
bri-cec4e938-e761-4636-a0d5-74c16365af99,-340000.00,2024-10-30
bri-fafce232-b757-4b00-9cb1-3fe8c829c9c0,503000.00,2024-10-29
bri-7cac1390-2492-4262-89b0-33a463f8ddc3,878000.00,2024-10-30
bri-1b52d73a-e273-48c2-9334-3c1cf411ac9b,159000.00,2024-10-29
bri-abd39e3a-7a39-42ff-922d-cf2c9d79b797,454000.00,2024-10-29
bri-d4661683-73fb-41f2-afbb-707d7d22199d,864000.00,2024-11-03
bri-b5ad76b4-7a5f-43f4-8f63-85f807f59687,-507000.00,2024-10-30
bri-43654fc9-33b4-4675-9633-cc00ac2808d5,869000.00,2024-10-29
bri-e8e564e1-f783-4235-975a-9292c2c7873b,-311000.00,2024-11-01
bri-06132dde-2ff8-42d9-82c8-062c3544d0c5,744000.00,2024-10-28
bri-4d449f58-d90f-4076-8552-1588e96db5c5,-737000.00,2024-10-29
bri-2872813d-f09e-44c3-b6e5-04eda50fd447,-651000.00,2024-10-30
bri-da60c759-d44e-4288-afae-ddf03cb31e74,575000.00,2024-11-01
bri-f620d593-eb38-467c-9c06-987126ad28bb,983000.00,2024-10-31
bri-915dd5a7-94c9-4636-819a-82fc45b52b09,28000.00,2024-11-02
bri-3f54adaa-0349-4420-9cda-a9bcc3de2613,-663000.00,2024-10-29
bri-56dff85d-5be9-40d4-8141-bccc5df08788,353000.00,2024-10-31
bri-5715919e-9775-43eb-bef4-7cca683d4773,769000.00,2024-11-02
bri-1acebf92-fd74-490c-ba67-e6b66c5be7a1,-750000.00,2024-10-31
bri-10ebd5c6-058a-4c64-b186-1094def90f6f,-940000.00,2024-11-03
bri-44e68fad-ae09-4d49-8229-9e8363f7f319,-280000.00,2024-10-28
bri-a254a753-8015-4b80-8806-b10ac222d4a1,-885000.00,2024-11-03
bri-e4de5681-c49a-4b8e-a103-155051aedbc7,-961000.00,2024-10-28
bri-edc7d3a6-9dd5-4765-83d8-6e2f04068109,-593000.00,2024-11-02
bri-7f04d6f5-d013-4c0d-9458-5ef3f6b917b0,512000.00,2024-10-31
bri-4938d396-0471-4461-802a-d6d92e0891b3,143000.00,2024-11-02
bri-dac0316f-90b6-482a-9443-3de5f57d7799,894000.00,2024-11-03
bri-33f1bab5-2c7d-4ded-9485-5b89e501c68c,393000.00,2024-10-31
bri-c4b98961-86e9-46ae-adc3-84573b238a27,-348000.00,2024-11-03
bri-b565670f-5d5d-47a6-8d1f-d03d0f9dfede,122000.00,2024-10-29
bri-3bfb57e2-08bc-441b-ba18-4149898ccdcf,-724000.00,2024-11-01
bri-6a5a351c-222c-4d7d-a7d6-eb99c8fc3d66,146000.00,2024-11-01
bri-66c5e3bb-b844-43de-bd1b-fb609dcc3db8,752000.00,2024-11-01
bri-b67cf890-8256-4b75-9ae3-8f660f14fb67,-646000.00,2024-10-30
bri-8406ce07-a692-4de0-9baf-5e34eab983bb,-686000.00,2024-11-01
bri-85266933-086e-4f72-ac3b-e5f885fed069,280000.00,2024-10-30
bri-64002a09-320c-423b-ab6c-1093a643787d,-570000.00,2024-10-29
bri-bb4ee540-a9df-4aba-a07c-0b88a54c7491,-410000.00,2024-10-30
bri-1f70a0bb-fb08-45e1-b4db-0cb856f52afc,-803000.00,2024-10-29
bri-a8aad93f-3305-4d09-adff-93ddeb22c7b1,-564000.00,2024-11-03
bri-94171054-b468-4832-a012-ee1426f88f34,-788000.00,2024-10-30
bri-885569f8-9e1f-4a3e-8742-b6a388df8e6f,905000.00,2024-10-29
bri-7bc46f21-12d6-4a7a-a889-f717556300e7,-709000.00,2024-10-28
bri-4afff8e9-d949-4332-bbfa-8b6484c54038,-830000.00,2024-11-01
bri-853d8e2a-80a0-4dda-920b-462068e4e0ab,414000.00,2024-10-31
bri-c7975952-ebfc-4b3e-957b-2b9ffb292801,-795000.00,2024-11-02
bri-f47aba89-9611-45c0-96e8-2c1f3a319cc7,-541000.00,2024-11-03
bri-fb19e952-1e28-4cb0-b770-ca70f4a44dd7,721000.00,2024-10-30
bri-dfbb6f9f-82ff-4ad2-95a1-8c8dae92d42f,118000.00,2024-10-28
bri-a9be5bd5-0a74-48f2-85b6-55e944789cc6,-431000.00,2024-10-29
bri-112c7e1e-a0d1-4e03-8aeb-fdffdf047fbd,3000.00,2024-11-02
bri-c4255e4f-ee44-4bff-a18e-7c2e36fc7c20,-21000.00,2024-11-02
bri-fd2e1427-1906-439d-be6f-5208c1ec5d16,-405000.00,2024-11-02
bri-c307b6be-f608-4e70-98ab-a543a531d615,155000.00,2024-11-01
bri-793b1468-202e-45a8-b144-87275d60ee13,-375000.00,2024-11-03
bri-1854fd98-343f-44f9-9e16-03b4bd218816,-499000.00,2024-11-03
bri-ff8c052e-d1fa-4db1-84d4-e70925fee0b1,149000.00,2024-11-02
bri-04f7f04b-eb13-43a5-88f9-ce1dcbec98f5,-522000.00,2024-10-29
bri-03ca735e-7c1d-4501-a312-2bfc6833c281,-107000.00,2024-10-31
bri-454d4f59-aebc-4e6e-9b9e-6945ce398df9,95000.00,2024-10-30
bri-b4c50ca7-44b5-4e56-9336-2a690086841c,-233000.00,2024-11-01
bri-e73491c8-563b-4822-aef9-c52bb9ae09dc,-181000.00,2024-10-31
bri-a788737d-d606-4c21-8dd1-006fa9fb85dc,938000.00,2024-11-01
bri-1e1e0a5e-f471-4299-bcb6-583a85d4ce86,732000.00,2024-10-31
bri-1e3ccae1-7a7a-47bf-b92f-64bd48e7c785,524000.00,2024-11-02
bri-22dde0bd-7989-428a-bfe4-28e626d3418d,990000.00,2024-10-30
bri-bf2b0d4f-95a0-46aa-b1c9-15783d2af3c7,312000.00,2024-10-30
bri-1e854cb0-cbfc-4942-9579-0b08f9351e3a,319000.00,2024-11-03
bri-82d8e519-cebf-4039-ab01-94422db9f0df,-513000.00,2024-11-03
bri-0f2f93a7-d31f-495a-972f-8f1d320c1c23,-927000.00,2024-10-31
bri-9d1e5022-335c-44b4-950b-5aba11998db0,-973000.00,2024-11-02
bri-cfc8c9cf-5d9b-43ee-bd60-acfd5ca41c74,-845000.00,2024-10-28
bri-8b27c590-c996-4df2-ac64-3aa7d948cf32,-158000.00,2024-11-01
bri-c030595b-a3f8-4916-b5c8-c8a6d0be1434,262000.00,2024-11-03
bri-2eb00772-f48f-46bc-ace6-98ce9492fa22,-132000.00,2024-10-29
bri-be087b8b-843c-42b2-85b2-b5f58559adba,-571000.00,2024-11-01
bri-05394e38-df2a-4cd0-9ca4-80b7964d3825,-856000.00,2024-10-30
bri-975c9d64-41b5-490e-a151-97af5d794ce0,74000.00,2024-10-30
bri-540e0de8-f1e2-409a-9bf5-758fdc9f39e8,563000.00,2024-11-02
bri-2d7ef0b8-c87b-4f46-8578-415ab5615db8,-159000.00,2024-10-29
bri-a3ab3be3-0802-4b6c-991d-aaa69885d67e,-727000.00,2024-10-29
bri-45a56ea0-ff89-40db-93d9-d10de7778577,411000.00,2024-11-03
bri-84542f47-e529-428b-a82f-1f6d1b1aea2f,-163000.00,2024-10-29
bri-33fe4a0b-560b-4d4c-8abf-aa3c116a1e6f,-103000.00,2024-10-28
bri-ce90a873-3947-447c-9d89-c9deec7df2fc,-532000.00,2024-10-29
bri-2d7b67a8-afcb-4379-9288-8092771612e0,752000.00,2024-11-02
bri-9624bca0-1657-42b0-9825-3be8f5f08d5e,410000.00,2024-10-28
bri-a52a26e6-ece2-4b41-8496-54b98a87a0fe,-118000.00,2024-10-31
bri-6eb71111-e998-4feb-9a43-fc314d4074ff,-668000.00,2024-11-02
bri-ee5e60b8-62fc-4d79-bbc8-c1ac84cb55c4,-623000.00,2024-11-03
bri-dea13514-c019-4ec4-b1d3-e34ed0f10239,-550000.00,2024-10-31
bri-fac26dc1-2c65-44aa-9fbb-44d4c51622ce,-324000.00,2024-10-30
bri-1399fceb-cdc6-47a3-9b47-efd2f681574d,-38000.00,2024-10-29
bri-4f88ad0d-a36c-421d-9185-1a597c08de1c,643000.00,2024-10-30
bri-22dd0eb4-fc40-45cb-b287-7011ea3c4951,462000.00,2024-10-28
bri-97af149b-3125-4ed4-a91b-29d1a79d103c,491000.00,2024-10-30
bri-fa5d706b-3714-432a-8a10-a54cb11df34a,333000.00,2024-11-01
bri-05fd6411-3a8c-4c9f-8f5c-b25f2e10e995,746000.00,2024-11-03
bri-c6522b89-1986-4f6f-ad15-5f21b3c1500e,-558000.00,2024-10-28
bri-4c292658-a254-4276-9685-5cb1bfe7bc02,-367000.00,2024-10-28
bri-9da5e3f4-f1ba-4079-8f80-9d6c20b714af,-909000.00,2024-10-30
bri-b15ea08e-8503-4ba1-903f-4fd599d922ce,-491000.00,2024-10-28
bri-7c50e316-034c-4b08-a1b6-aad506bb94a3,648000.00,2024-10-28
