uniqueidentifier,amount,date
mandiri-7905390c-6686-41ee-836e-fb0c25d2f4bb,-612000.00,2024-10-28
mandiri-aa236344-da8d-42cd-a1a6-3b961d2568d8,510000.00,2024-10-28
mandiri-497bc524-7e51-47b6-b906-58778db2b4bf,-469000.00,2024-10-29
mandiri-a0633526-8f73-4ce6-9d91-d6f5016f00db,285000.00,2024-11-03
mandiri-f78bd04b-52e7-43cd-a124-275698c8d8c6,119000.00,2024-11-01
mandiri-b910c9ef-da5d-428a-9805-242ddb8bcd9b,-695000.00,2024-10-29
mandiri-c46d367c-e813-4042-aa8f-a307782f2e88,-552000.00,2024-10-31
mandiri-420bf3f5-1847-4928-bea5-1e2a6a1d44dc,820000.00,2024-10-31
mandiri-eb690ac8-512f-4f68-a02f-541675fcd52e,594000.00,2024-11-02
mandiri-4d4d8214-fd45-4369-8391-995324aaf127,-378000.00,2024-11-03
mandiri-8d2a33f0-a3bb-4787-b044-89c8952637a1,712000.00,2024-10-29
mandiri-3011e5a5-d6eb-4a21-8b96-0487875771ee,310000.00,2024-11-01
mandiri-365c02c7-a2ad-47d4-a0fa-bfa4a91132a9,-368000.00,2024-10-31
mandiri-95e95102-e54a-4368-9879-733b0a42761f,-908000.00,2024-11-01
mandiri-1dd982c8-429b-4dd4-b225-d2f1c0818738,-928000.00,2024-10-29
mandiri-8d040fe0-a9b1-47e9-868c-e41eb59846d5,735000.00,2024-11-02
mandiri-d1886ca4-280c-4b88-be75-28dfdf72e4da,-695000.00,2024-11-01
mandiri-07271638-3c2b-4045-ae97-fe3c0f2d218e,591000.00,2024-10-30
mandiri-e5241d05-1d96-47c7-bc38-d4f95215832a,29000.00,2024-11-03
mandiri-020618ac-81de-4713-9288-b855efb787bd,-24000.00,2024-10-28
mandiri-60323ccd-05ce-4aad-a5d8-c5e61c1a08ca,802000.00,2024-11-02
mandiri-85191e76-3ae0-48d7-ae79-d388a81f057f,337000.00,2024-11-03
mandiri-462d27c7-7414-40d0-81b8-a88920ff7b7e,383000.00,2024-10-31
mandiri-83ddf10a-92f2-4d4a-9cfc-dd5be8a79cd7,-208000.00,2024-11-03
mandiri-e06459f6-07aa-4456-861c-6dd61d834526,74000.00,2024-10-28
mandiri-aa9b8e28-f289-497a-8417-a760b2da88a5,-415000.00,2024-11-02
mandiri-0cbdc39e-a725-41f6-a1cb-a9f9e8e9d371,-340000.00,2024-11-03
mandiri-039b7efa-0929-47ba-b278-691fdd63b9e7,-406000.00,2024-11-01
mandiri-b002d7bf-88a1-4469-88a6-6b173f69bb8f,855000.00,2024-11-02
mandiri-2e921f99-2a5d-466f-af1d-115d86492658,-896000.00,2024-10-28
mandiri-1fff70c0-8c3e-45ca-ae3e-3415705c4978,-326000.00,2024-11-02
mandiri-4a521993-4990-453d-9e24-9b2a29113e2b,-970000.00,2024-10-31
mandiri-f597abc7-d402-4758-880b-6131cc7e724b,-220000.00,2024-10-29
mandiri-a5dfeac7-ed40-45ee-8eed-2b6bc9467a25,-389000.00,2024-11-01
mandiri-e6112c59-86c1-4b81-bef7-85422411fd71,-910000.00,2024-10-30
mandiri-785d161f-8259-408c-bedc-3b6d6f86f9fd,897000.00,2024-11-03
mandiri-42536239-e5b8-4734-b61d-9a1b78a2a973,-558000.00,2024-11-02
mandiri-0eef4072-0dac-4c4f-a72b-a08022dc014d,-505000.00,2024-10-28
mandiri-e8496c6b-f929-4182-a9e1-ec443de1efa6,100000.00,2024-11-03
mandiri-978af9c0-ced0-41fd-91c8-70ea1ff4390e,-97000.00,2024-10-29
mandiri-868aa7d0-4426-439f-a855-5022efd0c73b,-601000.00,2024-10-31
mandiri-57a338a8-bcab-4cb1-8f73-a8fec0cc555a,-626000.00,2024-11-02
mandiri-e77b375b-f9ce-4400-9311-62016a49c429,-268000.00,2024-11-01
mandiri-e971ca03-195b-444e-9b07-baa0d7f59e6f,817000.00,2024-11-03
mandiri-f9478486-0e61-4061-93bf-747b09d7451e,-136000.00,2024-10-31
mandiri-bebe6d28-cabd-4007-badb-01126b7694b3,-870000.00,2024-11-01
mandiri-3e8d5413-133e-44d5-8d9e-17cbcab595a2,-208000.00,2024-11-02
mandiri-1ced1e3f-4022-4ee3-92cb-0a2b9c3f57ce,-702000.00,2024-10-29
mandiri-aa885960-7a1c-4388-8fbb-e52ab1e1bbe5,-666000.00,2024-11-01
mandiri-df574c1c-711d-41ee-8ade-7974a97c252c,521000.00,2024-10-31
mandiri-0e8d92a6-14b5-43ba-9ce7-9b10364bbf1c,472000.00,2024-10-28
mandiri-88984f86-1539-4903-8c25-aa0c0f64fd24,-719000.00,2024-10-29
mandiri-6c0be23c-771a-470d-ad1e-9724a6e9a1d0,-192000.00,2024-10-28
mandiri-ae76e153-0010-48b3-bf03-d31d893a1da1,-920000.00,2024-10-29
mandiri-8294cfcb-d118-4b27-875f-397afe3a21c5,-284000.00,2024-10-30
mandiri-b6e960cb-4eb9-4782-99fc-05dfa2630672,-58000.00,2024-10-28
mandiri-6e19e0fd-2d47-4d51-93c4-802d68f737fd,903000.00,2024-11-03
mandiri-4f827890-86aa-4f72-a9d2-d79522ae6429,-74000.00,2024-11-02
mandiri-a4c399ae-4218-42c0-aa86-2bd449ea85a2,74000.00,2024-10-30
mandiri-d16453f3-a480-4e8e-9304-1ea0c0f75e4a,-964000.00,2024-10-30
mandiri-abd47bc4-2c74-4ee8-8256-2d7220f1e666,618000.00,2024-11-01
mandiri-935904f4-4ea2-4764-8bdb-5cdce7611992,501000.00,2024-11-03
mandiri-c2edec01-87cc-4f89-971b-54a696523e7d,759000.00,2024-11-02
mandiri-d9f889e9-8f5d-467e-8b79-fa4999a89587,638000.00,2024-10-31
mandiri-060d2850-dd16-4b71-8617-189bf5627e27,-182000.00,2024-10-28
mandiri-3080cd01-c54f-4818-88bf-dcb4dc1e0f83,706000.00,2024-10-30
mandiri-bd1a12cb-5ee5-4c51-be03-536d6f90ee8e,-757000.00,2024-10-28
mandiri-8972c5a3-ba2d-43b9-87ea-7e8a2755ddc2,-907000.00,2024-10-28
mandiri-65d650bf-940b-418d-8539-bba8de8869da,-642000.00,2024-11-02
mandiri-1473aa89-36db-4be0-81df-0e6c7f9d5238,352000.00,2024-11-02
mandiri-14e7e939-4996-43cb-a87b-b8242c1b4ae6,14000.00,2024-11-01
mandiri-f1bad508-117c-44b9-a428-6dccacad5b17,-132000.00,2024-11-01
mandiri-6eb56620-c723-4800-9024-d1e0aabad7eb,825000.00,2024-10-28
mandiri-672438b9-e5e3-4a96-b514-dc24cb014388,-580000.00,2024-11-02
mandiri-8b867c0c-9777-48be-8f2d-349f7f4ddde4,-515000.00,2024-11-03
mandiri-2a4e7d98-fe34-4e95-8d8d-5de5f6ba1e29,17000.00,2024-10-31
mandiri-b3dade7c-83c5-47dc-840e-795d869a260c,277000.00,2024-11-03
mandiri-440884cc-54f2-47fd-b0f6-84eefe764403,-118000.00,2024-10-31
mandiri-3393d60f-e4a1-4d3e-8f39-5f49e286f44f,-459000.00,2024-11-01
mandiri-789195df-af28-47b7-a7e2-cca04361219c,-930000.00,2024-11-01
mandiri-3c0ce84f-29d6-4947-ad01-34eb80d49f84,146000.00,2024-11-01
mandiri-d9ce9280-d31d-4d84-b8d4-96421e9f964f,142000.00,2024-11-02
mandiri-70140069-6e6f-458e-a4c9-6a4630ff2879,890000.00,2024-10-29
mandiri-4d0346cf-d41f-453c-9fc6-7897b18befed,437000.00,2024-10-31
mandiri-b8be242a-b4e9-4347-9137-60c87abae703,224000.00,2024-10-30
mandiri-2e7fc5a2-dd64-4018-8369-0589da3b2cab,-561000.00,2024-10-29
mandiri-a2d9240b-97cd-45dd-8e9c-d7f0b0dcf1e8,-929000.00,2024-11-02
mandiri-1a2e49bd-2019-463b-80e1-49ae245ad96d,-956000.00,2024-11-02
mandiri-9f2a1993-a75c-4950-adbd-19b09c298ad1,181000.00,2024-11-03
mandiri-baff323c-ed5b-495e-93d1-7de9469186eb,248000.00,2024-11-01
mandiri-bb3f22a2-3c8a-4b39-8097-eacbe40d813a,-121000.00,2024-11-02
mandiri-50d78ddb-5bf3-4270-8095-779618a67b1c,-913000.00,2024-10-28
mandiri-f2977715-d243-4cb0-a59b-80039ff91443,-663000.00,2024-11-02
mandiri-20cd7a7e-f9af-4863-840c-b26294a8b27c,-840000.00,2024-10-31
mandiri-748b01a5-4aff-4f5c-bf09-3f60a22e14a6,-312000.00,2024-11-02
mandiri-c5aa6639-b14c-4799-a690-33d9e31277ef,-898000.00,2024-10-31
mandiri-4ccc9b58-28e5-4c46-a593-25d8f7a8329e,-351000.00,2024-10-31
mandiri-0684fd42-9b20-48fb-b763-71bf80ef85ff,188000.00,2024-10-31
mandiri-97a61198-2df1-4aac-9271-0cc736fb1830,-724000.00,2024-10-28
mandiri-d5cb82d5-65ed-497d-a5db-431d271bfae9,497000.00,2024-10-31
mandiri-6762bbc5-23ae-4efd-94b5-4ee134e5d2c5,-686000.00,2024-10-28
mandiri-e55c2581-07cf-494d-9e0b-49c77413bf67,508000.00,2024-10-31
mandiri-d43a38d5-80de-48bf-8d48-cd1180cdc584,-821000.00,2024-10-31
mandiri-6c197295-ad1d-4cdb-863b-29dcae3e55c1,-174000.00,2024-10-30
mandiri-6e05e1d0-6b38-4266-bce7-e827cd3daee6,-616000.00,2024-10-30
mandiri-2e608295-dbef-4312-a7cb-80559c7cc180,-828000.00,2024-10-28
mandiri-85272813-5a18-477d-aaaf-ead20e74b3c7,-959000.00,2024-10-30
mandiri-8a8c01c7-e3bd-483e-99f9-a943fa78e1bb,768000.00,2024-10-31
mandiri-6ab6efa4-d8c9-4fab-93b0-4c897db6e7e3,532000.00,2024-11-01
mandiri-d8ad3dae-9535-4b0b-a203-8f421232e850,237000.00,2024-10-30
mandiri-c4eea914-1165-44ee-8c1d-dcc726b30f06,191000.00,2024-10-30
mandiri-030b69b5-856b-4fb8-89c9-b127e68ec913,873000.00,2024-10-30
mandiri-a9b0ebae-593a-42c0-96a7-bb3ca469c8b1,-349000.00,2024-10-29
mandiri-f1090e1f-857b-4d5f-aeb6-b4ed9fe5c95f,-773000.00,2024-11-01
mandiri-b2f0692e-3ce4-42bf-a8a8-3a6f1820c7d5,670000.00,2024-10-30
mandiri-a6b63b3e-a41d-4ee2-a2d2-0e6c31ad4b1b,-671000.00,2024-10-31
mandiri-95e9a9fb-0fb4-4753-8a78-331cc2fdc672,154000.00,2024-10-30
mandiri-e7f764af-b15a-4f6e-9aed-12db5261fcef,-403000.00,2024-11-02
mandiri-c6e1f6f6-2a86-4dcd-899f-6c993a4e14ab,490000.00,2024-11-03
mandiri-e7c2ab9c-515c-47d4-9e44-05a45ca31482,-641000.00,2024-10-29
mandiri-bfff0488-bf78-476a-8879-1b53e9ceb9b2,-682000.00,2024-11-03
mandiri-ef770daa-68e4-44a1-9a74-e034eda07655,-604000.00,2024-10-29
mandiri-18a10c54-0381-4f94-a42d-d054384b0678,-62000.00,2024-10-30
mandiri-393fafb3-1816-4f15-b7d7-2975c925dbb2,246000.00,2024-10-31
mandiri-15236eb1-7a15-473e-8fcf-8525c9d168ae,764000.00,2024-10-31
mandiri-47bd4021-c2f4-4944-9e51-99fe945c5dc9,885000.00,2024-10-31
mandiri-afb2e292-63e0-47a1-99e4-ab3fab91acde,553000.00,2024-11-02
mandiri-7bcc73c6-29a5-4f0a-8eb2-cdfecdae187c,59000.00,2024-10-28
mandiri-5ef13de1-8c4a-416b-896d-6aaccb72b282,762000.00,2024-11-02
mandiri-7b335aef-b90b-4f7a-b31a-b85341b967f2,20000.00,2024-10-28
mandiri-e109fb62-827c-4de7-bd29-437a9907d168,825000.00,2024-11-02
mandiri-5d1e5890-614a-475e-8e80-8030d546283e,115000.00,2024-10-28
mandiri-53fd05dd-4ed2-4a52-b471-1d2472a67ed7,657000.00,2024-11-01
mandiri-55ca59de-7938-4bb2-b6aa-365ad78cdd28,-62000.00,2024-10-29
mandiri-aafe5293-912c-4e92-8760-1e1c64fa08c1,-93000.00,2024-10-29
mandiri-9d66188b-be35-42f2-bc3f-34f74b660e47,-436000.00,2024-10-28
mandiri-ff1d0c70-87cf-40d8-9b8f-d268c0e99a8e,-751000.00,2024-11-02
mandiri-b2cb7cd2-ee7f-4598-a882-795319e740f4,266000.00,2024-10-29
mandiri-6d67ac6e-d72e-4a04-968b-a8b79408338b,-472000.00,2024-10-30
mandiri-71c5f924-8a90-4521-9601-bba3a5627a31,-891000.00,2024-10-30
mandiri-e716d89c-a991-4e4c-94f2-a81c4d730e81,152000.00,2024-10-30
mandiri-df8d1116-a6f0-4841-89d2-a94d8578412b,71000.00,2024-10-30
mandiri-574c6b3a-9b63-48cd-9173-98bd54fc4d8c,615000.00,2024-10-29
mandiri-9ea915d7-5809-452e-ab2b-0a8fd71e3afd,65000.00,2024-10-31
mandiri-214bb261-496c-4c55-ad73-ae8eed87e4b7,-474000.00,2024-10-28
mandiri-660fcd39-1b5a-43ca-a487-4d552cd20794,-298000.00,2024-11-03
mandiri-5223af5a-f047-4130-abc5-f21f8ba4597f,-70000.00,2024-11-03
mandiri-3d32b614-fcd6-4671-8c5c-68e76c85b08f,324000.00,2024-10-28
mandiri-972a14bc-b70c-4530-9907-1c06b54a7db2,-964000.00,2024-11-01
mandiri-5aafdbc7-0426-49db-bbce-3e49b8474ae0,-282000.00,2024-10-31
mandiri-59b36e1b-81ad-4be1-ba9e-37b666914894,28000.00,2024-10-31
mandiri-978124ab-c34b-4f8d-bf51-effbfc0d6786,452000.00,2024-10-31
mandiri-858e84f5-d470-45ac-8138-2440c997269f,713000.00,2024-10-28
mandiri-15e311cb-bca2-40cb-8ce9-b0ba91f6d142,-571000.00,2024-11-01
mandiri-ec109e52-a205-4dd1-90a3-97bd68c10735,-885000.00,2024-10-31
mandiri-85278a68-d817-4707-aa29-9bb658e2ed2a,-655000.00,2024-10-29
mandiri-2d6851a8-751b-4d1e-a0d3-e77bc7c752c0,697000.00,2024-10-29
mandiri-2f4972a1-c44f-40ce-9e51-67804143b8c7,-858000.00,2024-11-02
mandiri-9b62c6fe-652f-4d2d-9600-504e6c44630d,-385000.00,2024-11-02
mandiri-ce51bc19-c72d-4be5-aa84-a36d93ded436,-681000.00,2024-10-30
mandiri-c248374e-14cc-4b78-ab5a-fbb0fd13e0a8,19000.00,2024-10-29
mandiri-e64cd7f6-f3f7-4b0d-8cdd-5a0354518821,-312000.00,2024-10-31
mandiri-82c2b5db-0492-4918-b7c9-d96361e5d626,220000.00,2024-10-31
mandiri-7ae5135c-810e-4cf6-bccb-23cd2848368a,825000.00,2024-10-29
mandiri-be5d3347-f282-44d5-907b-0df9ecdd9dca,-710000.00,2024-10-30
mandiri-3ef54912-0198-44ad-9758-8d217df67a68,-236000.00,2024-10-29
mandiri-09ddacc0-c99e-45e1-b4d5-bde73bb9d645,287000.00,2024-10-30
mandiri-9c6d2dae-8716-4a99-bfbd-93c4639cf54a,-395000.00,2024-10-31
mandiri-999bd437-c3a3-4632-8bb0-7e7b57d90e65,-46000.00,2024-11-02
mandiri-2d6a083c-5a25-4b70-b8f7-f21b819840b9,-413000.00,2024-10-28
mandiri-bd6355c5-b674-4be9-84b9-bbb47b30a66b,204000.00,2024-10-31
mandiri-2e30723b-e2ca-468e-b0e6-fb939bd39ac7,485000.00,2024-10-28
mandiri-0b9bde52-d90e-4f46-846f-3508c98f2ec3,357000.00,2024-10-31
mandiri-ddfe12f2-83d5-4d01-8470-36e2f4dc15b5,-955000.00,2024-10-31
mandiri-881649ef-5294-49b1-b9ad-f2058806b5ad,869000.00,2024-11-01
mandiri-880af3e0-f871-4ccd-a9a3-d3b52d9c400d,558000.00,2024-11-01
mandiri-f9b4cc23-c259-48b2-99e5-172e604a3f02,427000.00,2024-10-30
mandiri-26e71b49-69a1-4377-86ad-dfe028f74871,-74000.00,2024-10-29
mandiri-42cfd50f-9d7c-49e9-adac-a244c8c6f9cb,535000.00,2024-10-31
mandiri-09d42d0d-bd1c-4bbd-a531-06518058f982,69000.00,2024-10-28
mandiri-b21ac154-0f1f-4515-91d1-1337f8643324,621000.00,2024-10-28
mandiri-fa5b081f-2e50-4b38-8826-066a881f1cf4,-792000.00,2024-11-03
mandiri-2e05f14b-2c20-4853-ab92-c18e0b2aee94,312000.00,2024-10-28
mandiri-a6efff12-8047-4692-aaea-8e97bb302afa,-212000.00,2024-11-03
mandiri-0f72ced1-3ceb-4fdd-938a-1e80b8b0ca5b,-511000.00,2024-10-30
mandiri-ab7bea03-f89a-4ca8-a7cd-c270915fc8d9,778000.00,2024-11-03
mandiri-2415f252-b679-4b3b-960f-cdfcbecfb6f0,-952000.00,2024-10-29
mandiri-8b63deac-3769-4cc9-969f-3bf87f91aab6,-858000.00,2024-10-29
mandiri-ab933606-e3ee-438d-abce-4073bffa55b8,170000.00,2024-10-28
mandiri-2c373335-d9af-40c5-8a92-a9c66eb0bb89,659000.00,2024-11-01
mandiri-5a19b84e-63c7-4d67-92f4-a0987b26cb0c,-310000.00,2024-10-31
mandiri-adcd9d59-fae5-4180-bde4-1d34e02bb351,-504000.00,2024-10-29
mandiri-219d7070-638b-4f01-b70e-8cc0e5b3514e,1000.00,2024-10-28
mandiri-8b62690a-37cc-41ec-b758-b5189b8d571c,-309000.00,2024-10-30
mandiri-2ee82115-b7e2-4b01-bf95-a97d340a2c5f,863000.00,2024-11-01
mandiri-8be127a4-5102-4023-b849-d7ddf7a2067f,-683000.00,2024-11-01
mandiri-8f3dd1aa-a237-402b-ade7-a48b1145b85b,132000.00,2024-10-29
mandiri-401be2a5-ad16-43fd-8cb5-f3b58049a19e,-994000.00,2024-10-30
mandiri-db5a2707-9c0f-409a-84c1-447f9286aae4,917000.00,2024-10-29
mandiri-cbe962ef-6eb9-47e1-ad57-0a0bac6a8901,-732000.00,2024-10-30
mandiri-a5d91c07-c9f9-4239-b145-4fccb430fab4,336000.00,2024-10-30
mandiri-2a55d0c9-c6aa-4db3-bba3-246f7f7f5c6c,876000.00,2024-11-01
mandiri-55963ea5-6558-4bec-abae-4115e14d45a3,115000.00,2024-10-28
mandiri-6fb70447-a84f-40cf-a2e2-0aceaf280369,452000.00,2024-10-28
mandiri-c718ddc0-2afb-4626-b206-b63761e9d199,870000.00,2024-11-03
mandiri-b5b22af5-6126-4243-b04f-b13484672695,-709000.00,2024-10-30
mandiri-7d7a02e7-fae5-4ffb-86dd-a1f47c9353bb,-68000.00,2024-10-28
mandiri-9af10b1e-6442-4f2c-a39e-46f86ee6bf40,-219000.00,2024-10-31
mandiri-01dd63f9-bc01-4e1f-ba6d-e32549440a23,-875000.00,2024-11-02
mandiri-0aecf2f6-14eb-4f77-ad63-2fc7b0895c5a,-798000.00,2024-10-29
mandiri-e830b501-b9fe-4aca-8619-edf6369cb571,865000.00,2024-10-28
mandiri-e0361706-a1d5-4b56-b0fa-3c26d8f4d694,821000.00,2024-10-30
mandiri-d08dba72-1c04-4578-be7e-b0c43b56842b,463000.00,2024-10-28
mandiri-abc05402-7702-45fb-b11d-9cbd8fc41f50,545000.00,2024-11-02
mandiri-9a2fb582-0fdc-4824-a171-0e5c618ef667,-731000.00,2024-10-31
mandiri-da83e628-0f53-45e5-b93a-2182d32a3b20,745000.00,2024-10-29
mandiri-32e305f8-7429-4780-8c1c-17c6a3d26095,927000.00,2024-11-02
mandiri-f8a37969-23cc-4970-82ea-c5f8963be915,-337000.00,2024-10-28
mandiri-d8cc4053-387a-4a03-8d4c-304ebd60cb70,834000.00,2024-11-01
mandiri-d3320b06-c539-4fa5-b7e2-f3b920b8e9da,497000.00,2024-11-01
mandiri-29e813df-0a2b-4e39-9161-1efd562c7f3d,-131000.00,2024-10-30
mandiri-af5f272e-3870-40a8-9416-d7509c62fe8d,-772000.00,2024-11-03
mandiri-67b149df-c0d2-4b11-9bf2-638759f589f5,322000.00,2024-10-30
mandiri-2ccf19ce-5527-4261-a518-0ea9e72ddbf1,-330000.00,2024-10-28
mandiri-22a29cd3-8990-4b7a-be13-64121f0a13bb,-609000.00,2024-11-02
mandiri-29047a54-bf46-4f34-b308-f7103ecb4e59,238000.00,2024-10-31
mandiri-b95388c8-f80b-4bf2-8937-4fbd8d4303e3,-32000.00,2024-10-30
mandiri-ca588ff0-dfcd-4c8c-8af6-b7cef2d4a407,528000.00,2024-11-03
mandiri-50c3a4d4-93c5-4314-b3f4-23d8b6fd6784,941000.00,2024-11-01
mandiri-05f5660f-02e6-470e-ac90-45b22fc8dd91,-199000.00,2024-10-30
mandiri-55958843-eeea-488a-9063-c1ed31b3458d,678000.00,2024-11-01
mandiri-ab22bfab-813e-4876-8a84-4107bb581693,694000.00,2024-10-30
mandiri-f21207d2-18aa-4e65-a9c3-e71657976a26,531000.00,2024-11-03
mandiri-ea24a8bd-1519-4a99-bfbe-1831a28af4c6,963000.00,2024-10-31
mandiri-b1206fe5-94c1-4e46-b798-0d49adc34c71,60000.00,2024-11-03
mandiri-952636aa-06f7-46a1-9731-0b7211baf4fb,-677000.00,2024-10-30
mandiri-5cf0857d-bb4a-41cd-8972-e2b1c828da60,879000.00,2024-11-03
mandiri-540df990-fbe8-4f27-b3fc-6ebae7afb63a,688000.00,2024-11-02
mandiri-26eb9aea-da6a-402f-ac73-a7556f128da3,-387000.00,2024-11-02
mandiri-682d94cc-4dea-4883-a5d7-7788b0a559d1,407000.00,2024-10-30
mandiri-0940eaba-1db8-4b54-9b83-9e7fe5f80085,465000.00,2024-10-30
mandiri-d928e444-9c1c-49e6-8fbe-dfc19d39fb5c,-521000.00,2024-10-29
mandiri-8cf46ebe-7178-4ab0-bf99-9b47c8ab6f3e,182000.00,2024-10-31
mandiri-715dd01c-cf45-43dd-a4fa-80b3c18d1f44,-288000.00,2024-10-30
mandiri-e0ebab51-a4e1-446f-aea0-aec0884b815f,-537000.00,2024-11-02
mandiri-d18b6ce6-2415-4bcf-a099-e4d4d4d009b3,568000.00,2024-10-31
mandiri-e7a918ec-8f8f-4595-adb8-bc6e07d165ba,-573000.00,2024-11-02
mandiri-96f903ca-82c4-4d89-b9a1-dd96573abb60,694000.00,2024-11-03
mandiri-75090d28-9691-421f-8617-e4ebb071c2b3,-698000.00,2024-11-03
mandiri-5b6cace8-b07e-4d1a-8077-9e5b4dddf167,629000.00,2024-10-31
mandiri-7b83a789-e0dc-4da0-be0f-8d6af96c3318,457000.00,2024-11-01
mandiri-9beb93e0-ce59-400f-8ff8-4e9b6c3a3df4,699000.00,2024-10-29
mandiri-4a944d03-a2ec-47e1-8965-d638cbfd75e1,43000.00,2024-10-31
mandiri-b712875d-6c6e-44e4-8db4-c906c865e659,-518000.00,2024-10-29
mandiri-c011710a-f5b7-4b62-9536-562a351bca02,-609000.00,2024-11-04
mandiri-24b8b1f2-b9c1-442f-b52b-88ce014bfa6a,73000.00,2024-11-01
mandiri-edb7891f-884b-492b-a710-2855876f2ffc,-549000.00,2024-11-01
mandiri-14446e3c-4f6b-44f9-9e40-e5b17b272411,-1000.00,2024-11-03
mandiri-fc10f66c-6181-4fb8-9f6a-e81d0cb9029d,182000.00,2024-10-28
mandiri-c271306f-dafe-4308-b609-361c379e9b94,722000.00,2024-10-29
mandiri-b8af6a07-96f9-4c92-a349-1dd14194dfbf,273000.00,2024-10-30
mandiri-8a8c17fc-3119-4206-821c-cf8ae05ee059,-859000.00,2024-11-02
mandiri-95eb34ea-1da5-4535-823f-b3c0183b683c,71000.00,2024-10-28
mandiri-5b100172-163f-416c-961b-ce4d49809ef5,-247000.00,2024-11-02
mandiri-5ecff8a3-fcc5-46f5-b694-e3ae82b8cb37,-521000.00,2024-10-30
mandiri-94551f84-69f5-44c5-9d86-77a73169103d,713000.00,2024-10-30
mandiri-03fe89e3-77a4-4e83-9064-05f5c2303818,809000.00,2024-10-28
mandiri-047a070a-686f-431e-948b-13582a4f3e52,699000.00,2024-11-01
mandiri-4ff1ecd2-5c0f-4556-8f3e-2290f895a919,-301000.00,2024-10-28
mandiri-401558c4-9c3d-4c9d-a38b-f610c3e036c9,236000.00,2024-11-02
mandiri-a33d14d4-9713-4268-80fc-ffbb16090433,-414000.00,2024-11-02
mandiri-349b0bc3-237d-417a-a4c4-bf7fe0d00d10,285000.00,2024-10-28
mandiri-60526dfe-8694-4d4e-af94-7631546f54a6,-760000.00,2024-11-02
mandiri-17ee35b9-7929-40c2-b642-2fd940e561c1,91000.00,2024-10-28
mandiri-9bc1fc21-f104-446d-9631-4540b460abd9,495000.00,2024-11-01
mandiri-118e26e8-f92b-46f6-af33-7ea676c259d1,-851000.00,2024-11-02
mandiri-fc645738-a80e-4ac1-90a5-39aed116c1c8,490000.00,2024-11-03
mandiri-f09d8deb-5ba4-42b5-8165-eeaf64b8c121,59000.00,2024-10-28
mandiri-d1478a94-ed69-4b21-9cfb-7b6021553dbd,676000.00,2024-11-03
mandiri-658833f6-499e-4eb8-a0f2-b18a94603cb7,-435000.00,2024-10-29
mandiri-6266556e-79ef-46bb-bed6-01e9b3083838,-404000.00,2024-10-28
mandiri-f0c38b30-798a-454a-822b-093464f4c5f2,783000.00,2024-10-28
mandiri-721d8190-f998-40d3-82e3-87fe2d204a91,169000.00,2024-11-01
mandiri-0515fdb7-14f9-4327-a5ca-8d623c0d3fe2,246000.00,2024-11-01
mandiri-dffed66b-7fb4-4a7b-9012-55607fea83d6,-736000.00,2024-11-01
mandiri-311fb122-4a48-45ca-b833-0b006d721291,979000.00,2024-10-30
mandiri-f3935dbc-5d30-4179-b12c-696068084a17,150000.00,2024-11-03
mandiri-853a397d-73bd-4889-bd59-6af5987593a8,-107000.00,2024-11-01
mandiri-36738694-f494-4cf7-b33d-ab68fa4ca49f,-709000.00,2024-10-30
mandiri-fa193bf4-07ff-49ef-8a15-b39ecd3dbf04,564000.00,2024-10-28
mandiri-265b7247-4012-440e-a43d-db009ecfd5e8,658000.00,2024-10-28
mandiri-430c11db-b6bc-4180-a0ff-5ae83dd0b50f,-881000.00,2024-11-02
mandiri-f91037d7-4fdb-4da5-9abb-c56ed1f79532,208000.00,2024-10-28
mandiri-3b0cf1b6-e977-4463-a6ff-d03fc3e43e31,669000.00,2024-11-02
mandiri-ef0a689b-fab6-4701-8c32-54a52339ab46,246000.00,2024-11-03
mandiri-be8f5f3a-36ca-459a-8dcc-573056a6cd04,768000.00,2024-11-01
mandiri-829e7813-7b4e-495a-a1da-bf07932e0cd4,912000.00,2024-11-02
mandiri-69a1f378-abd7-4a0e-bff9-851baf7ca361,-991000.00,2024-11-03
mandiri-ddc3555d-eca0-42c0-b3e5-f679e9a80b7b,917000.00,2024-10-30
mandiri-0256fe3e-ab2a-4971-ad95-325e1314c726,783000.00,2024-10-28
mandiri-1ea17f50-e997-4af8-a302-24e52d3e0797,-32000.00,2024-11-02
mandiri-db7883dc-2979-4261-8538-e4226273581b,120000.00,2024-10-28
mandiri-3aa89167-7d4a-4def-b4e2-dd817a97394b,400000.00,2024-10-29
mandiri-25520cd5-9ec1-4c4a-a461-c9206b9e6888,-681000.00,2024-10-31
mandiri-6591cf8e-334f-4636-9a39-c8d4ca1a96aa,618000.00,2024-11-02
mandiri-2b33b64a-9960-407f-8718-3eef8530b053,-338000.00,2024-10-28
mandiri-e1e0bb0e-63ab-431a-a55b-0a2963c24a5e,949000.00,2024-11-01
mandiri-a6abbbe5-a34b-49a8-a013-3db5b0c3d75b,480000.00,2024-10-29
mandiri-75a996fa-1a5b-4326-81be-f9efb7038f9d,448000.00,2024-11-02
mandiri-ed274276-4e5f-47f4-84f4-6d9f295fb032,-856000.00,2024-11-01
mandiri-8eea43f0-b12d-422f-b00e-ded148f85d70,124000.00,2024-11-02
mandiri-72e102e3-d54b-4739-8a95-54d2d29911ca,-880000.00,2024-11-02
