uniqueidentifier,amount,date
danamon-9a14d5b8-766a-4ab9-a304-73494ae5e4be,-774000.00,2024-10-28
danamon-a9953fb1-0e98-4638-9c9b-0f87e58283a1,-770000.00,2024-11-03
danamon-ca7a36f9-e3e4-452e-9865-3a0b079084ec,171000.00,2024-10-30
danamon-d9c8a50d-f618-4c56-9207-54e3e0b4bf3c,341000.00,2024-11-03
danamon-10ac9095-3bc5-4e89-bca7-3062efa21fe9,-296000.00,2024-11-02
danamon-7d304724-f599-4841-a6f1-911a45a4eb57,723000.00,2024-10-29
danamon-721c0c25-7ad4-4ce5-b192-401b10a428d7,-9000.00,2024-10-29
danamon-af603ae1-516a-46d1-92af-d15f4704f90f,477000.00,2024-10-30
danamon-80aa4fdd-4cd4-40c6-adf4-6c6e4ae2f880,-555000.00,2024-10-30
danamon-e9337a8c-11fd-408d-9c3e-bb7c9073f053,-425000.00,2024-11-01
danamon-fa61583b-ce96-40e8-b7a7-8d3169cc3cfa,228000.00,2024-10-28
danamon-3a21c65f-6e5d-48ce-ba2f-e79bea9214d5,-597000.00,2024-10-28
danamon-815d4543-b561-4ce5-8737-6975b14f701b,487000.00,2024-10-31
danamon-aef92327-bfde-4943-8486-cae80b22f3fe,-847000.00,2024-11-01
danamon-53b99cce-8c38-4c57-803a-4fc499fe4af1,232000.00,2024-11-02
danamon-abdb8776-92f9-4c6f-8f31-19fa5badf55a,669000.00,2024-10-29
danamon-733a0672-f6cf-4526-bdd4-711e6b3463b1,232000.00,2024-10-28
danamon-e8d94b66-5b69-4a76-a312-515cd3a41561,-5000.00,2024-10-30
danamon-6fa67b0e-61dd-4375-811b-872b63bfa766,-224000.00,2024-10-28
danamon-3a76a50d-2e30-40b5-bd37-10709b2bf7e9,-146000.00,2024-10-31
danamon-134ad788-0a40-4ec1-b920-fa30668b351b,-231000.00,2024-10-29
danamon-593374ed-5940-4d10-8887-b05ad0ace6ba,202000.00,2024-10-28
danamon-e8ae9459-9f74-4914-a920-a5ce9ccfe6c1,-118000.00,2024-11-01
danamon-1319f109-13be-401a-b53d-c8518ada5358,-188000.00,2024-11-02
danamon-d0c6701f-2024-4f58-9409-5c172951b0a8,-132000.00,2024-11-01
danamon-d8780075-953c-490a-8332-ce81f3f1d716,-585000.00,2024-11-01
danamon-1cd48f64-a812-4ded-ade9-7e160e187ad3,697000.00,2024-10-29
danamon-d71ea3ce-67b5-4a85-8999-7e2be379c68a,-433000.00,2024-10-31
danamon-788b58e0-8ae3-4d98-a96d-24da7ae319bc,732000.00,2024-11-02
danamon-65e0c3f8-2a57-47f3-83ac-d592b081e061,-992000.00,2024-11-01
danamon-d5436a3b-16b0-42fe-a281-aa15b8e0a29d,238000.00,2024-11-02
danamon-0ccea7ec-0594-4265-9aea-a56a595f8e67,-270000.00,2024-10-30
danamon-70c8082a-8f94-4e51-afff-f45f5dff2043,978000.00,2024-11-02
danamon-ea818be7-743c-4119-bcbd-359e40ae579e,-577000.00,2024-11-01
danamon-f6478f06-918b-4ee6-86fd-cc999229ec41,-955000.00,2024-11-02
danamon-57fbe7da-f532-48fd-9499-50a78e42fc37,95000.00,2024-10-30
danamon-10878b03-4fc5-41e7-9c57-431f09d5d07a,409000.00,2024-10-29
danamon-1347a5ba-0019-4e34-8ee7-1c305f655c80,922000.00,2024-10-30
danamon-16116efb-e368-40c8-a957-90b5efed0174,-277000.00,2024-10-31
danamon-2e2e9542-917e-4cd8-b47d-30b65e5f36c1,379000.00,2024-11-03
danamon-8194904d-53a2-46db-8e51-9a25db37ff12,-605000.00,2024-11-01
danamon-b821bec3-914f-4301-88fb-b8f165188d74,327000.00,2024-10-31
danamon-416f781f-7a20-4f59-af57-25f07306e101,81000.00,2024-10-30
danamon-fd8ddfd7-1911-4457-bb17-43afefff1e4a,-740000.00,2024-10-29
danamon-aa882434-f55f-44c7-bdc5-38cf9527d9d0,466000.00,2024-11-03
danamon-68f4c028-8153-4009-844c-436ebc7f4410,124000.00,2024-10-31
danamon-4f463045-1089-4d69-ac79-e68a421afec3,-390000.00,2024-11-01
danamon-79b2987f-5815-49c4-9ad9-bc4ef708fd74,-99000.00,2024-11-02
danamon-36c2630b-1846-4b38-ad3f-3303e0d8006d,508000.00,2024-10-28
danamon-556c0acf-217f-4a13-8411-ed98bb751277,-212000.00,2024-11-01
danamon-367198e6-6765-47e6-9c03-554acfbe213b,595000.00,2024-10-31
danamon-9d7e0580-e4cf-4e2e-b4eb-63e55a0c7626,71000.00,2024-10-28
danamon-784b7cd3-98cd-4d6d-aefc-9953fa728123,985000.00,2024-11-01
danamon-a9dfafee-7e68-4128-8a9d-9a1c3a391585,-339000.00,2024-10-30
danamon-817abbb0-98d9-401d-94c1-482f101469e1,791000.00,2024-11-02
danamon-909d4d46-f129-4c6b-9c91-b16137998619,-26000.00,2024-10-30
danamon-ce881c4f-419a-4813-853a-8431595400f4,-638000.00,2024-11-03
danamon-8461cf1f-3c60-46ff-9f8e-7b39220a1cdf,358000.00,2024-10-31
danamon-3c6a9e86-8cf1-4e69-ae42-e510c5afc16d,215000.00,2024-10-28
danamon-47916ad3-0893-4134-92c0-639bb160fb73,449000.00,2024-10-30
danamon-7ff68d6f-900e-463a-8241-da957c747313,-664000.00,2024-10-31
danamon-67ee61f9-1421-4fd2-9a65-dc00a93a39ac,-18000.00,2024-10-28
danamon-9d5ac87c-45db-4378-b7f8-c1ce3128e621,-609000.00,2024-10-30
danamon-870faecb-d590-46a4-91cf-561088fb99b7,589000.00,2024-10-30
danamon-9c50ba43-010f-4a15-b591-e1396c36211b,-455000.00,2024-11-02
danamon-f288a71d-ad81-4d03-946c-4a702db1d660,-493000.00,2024-11-01
danamon-04a2bc50-799b-4468-8ef1-a6337b24b5b5,-764000.00,2024-10-28
danamon-02f3cdc3-bebf-453a-85d4-a038663e9fae,-236000.00,2024-10-28
danamon-8ed71fa4-0dc0-4c8d-ace4-2446baf762f7,816000.00,2024-11-01
danamon-070ea5f4-0d09-490c-91d7-48a7e4df1f66,440000.00,2024-10-31
danamon-99cfdce3-89e2-4abe-9199-974035c53f38,-857000.00,2024-10-29
danamon-e772a443-37a5-4673-bf01-8279e7910d53,804000.00,2024-10-30
danamon-628d838e-cf07-4b0c-9de8-f3ee5f2fbabc,-649000.00,2024-11-03
danamon-65df4fa7-1342-4a3d-9057-b37e8b9450e8,-553000.00,2024-10-30
danamon-d1740f7d-ad45-4a44-a820-3a7d1eda6e4b,-554000.00,2024-11-02
danamon-a52b4e49-d67e-4f6a-bf0b-7f5a6a2437e3,42000.00,2024-10-28
danamon-221ef346-3f49-45d6-832a-a88f32a2fbb0,-619000.00,2024-10-29
danamon-65706ada-016f-43ae-8708-9400b4524661,-185000.00,2024-10-31
danamon-bf44bd7e-99d6-4d6c-80d6-3f9dd1203960,821000.00,2024-11-02
danamon-90b7a580-c14a-4577-896a-c6a6e24e0ef5,214000.00,2024-10-29
danamon-f70602ef-adde-4fd1-937f-c122f9cede49,148000.00,2024-11-02
danamon-d0d5cb35-4729-482a-9d9b-d859ff2b936e,890000.00,2024-10-29
danamon-f66c87b4-88e6-41c5-8bc7-32f6af384846,638000.00,2024-11-03
danamon-e32a11d6-de17-4336-bf36-60517ecfe6f6,374000.00,2024-11-02
danamon-6898e28f-ec6f-47a4-be1f-96d09b8e5f9a,-829000.00,2024-10-30
danamon-5a4257ea-2500-4559-946b-fbbdcb345496,-630000.00,2024-11-03
danamon-dd2bb226-698c-4c9a-9820-1eda11c16777,-591000.00,2024-10-29
danamon-7312bc97-c334-47bd-9a03-53bc106b2ce0,128000.00,2024-11-03
danamon-16628972-6982-4203-b649-9eeec6bb7010,-718000.00,2024-10-31
danamon-97bc1a35-80ad-42f9-bc33-fae6a0d645bc,715000.00,2024-10-29
danamon-a7729484-445d-413b-ad68-4b22536fa173,830000.00,2024-10-29
danamon-6e9521b7-a5ec-43f5-810e-cfc0f797cbef,448000.00,2024-10-28
danamon-fc1ac887-575d-4ea4-ad9c-b418395da37a,294000.00,2024-10-30
danamon-03e7a60b-5067-47d1-b0c0-b8af7e662705,725000.00,2024-10-28
danamon-b7fe486b-a08e-4d42-846b-cb1b16d26c5e,-954000.00,2024-10-31
danamon-f5b54e5b-9c65-4bce-85d6-600009e62275,864000.00,2024-10-29
danamon-50471ed9-0eb5-4592-bca7-7c0d18391bb9,-567000.00,2024-11-02
danamon-36d0d120-3e1f-45cb-96dc-044d1f5df2dd,694000.00,2024-10-28
danamon-dc3a2809-13b0-471f-9045-b3a2284f7cae,-120000.00,2024-11-03
danamon-4898eb0d-96c0-4e50-9de9-6259f4e6d301,158000.00,2024-10-28
danamon-1e7d989c-cd6c-482c-a4e5-d8692ddcfdc6,576000.00,2024-10-29
danamon-1b3e5ffe-2010-4d57-a79d-cbe946e51fa2,370000.00,2024-11-02
danamon-fdba0a53-8168-427e-9e34-dfa3ce04c52a,-804000.00,2024-11-03
danamon-3419a4cb-9332-4493-a543-2ae6ac991237,-737000.00,2024-10-30
danamon-f61a74a1-86f2-4843-90e9-9d281f532adb,-662000.00,2024-11-01
danamon-e50b9b3b-52f6-4c1c-ba3d-8357fe94aa09,-55000.00,2024-10-30
danamon-59df7387-9c36-458e-87ac-28631f207153,704000.00,2024-10-29
danamon-fee78f1c-36ea-4ed7-9677-6ed8c152b558,395000.00,2024-10-29
danamon-01b9193e-5f22-45bd-ab55-de7f174835b1,-121000.00,2024-10-30
danamon-bc5286bf-26c6-4e64-a8d7-5f6dcfbb62fc,-597000.00,2024-10-29
danamon-4fee8105-5c7d-457d-aa04-081a20c17701,841000.00,2024-10-31
danamon-281fcaee-f318-43b0-8744-a3d68a76386b,-174000.00,2024-10-31
danamon-8b1a1400-5e8f-4e8f-bfbe-34d0df450f59,222000.00,2024-11-02
danamon-f814b125-a54b-4572-8bf1-5d9e2846e710,280000.00,2024-10-29
danamon-4fcd5f79-d2d4-43b7-9a41-57b50bf63a3d,-463000.00,2024-11-02
danamon-46b77867-0152-488f-b831-697e9b0ce95c,-199000.00,2024-10-28
danamon-9c0dfc2a-c51e-427a-a403-6cad54ac90b9,204000.00,2024-10-28
danamon-ace83336-879f-4398-804d-43d5a90ab2fc,-682000.00,2024-10-31
danamon-8c9638c6-1b83-4e33-a551-2dae3f9d960a,1000.00,2024-11-03
danamon-91694cb4-8d20-46d3-a393-3e7139cd89e3,18000.00,2024-10-31
danamon-d6c7f85b-9074-4196-a80e-1b2b1d7ee1a5,561000.00,2024-10-31
danamon-dfb62661-f6f3-45f3-9c52-e03b703b438d,190000.00,2024-11-01
danamon-d095f932-1ff9-4729-99f0-4687dce61d83,-503000.00,2024-10-29
danamon-87847bba-78e5-4483-ad88-755a351f0790,122000.00,2024-11-04
danamon-30c3d13c-f446-477a-a71f-170fe0f2e5d0,420000.00,2024-11-03
danamon-5f0d213a-7b0e-4982-b2c9-fccbda283860,-210000.00,2024-10-30
danamon-44a48587-79cd-4383-b454-a65cc6e506f2,-462000.00,2024-10-29
danamon-42cd06d1-c852-4718-a836-b28c74e84395,45000.00,2024-10-31
danamon-0b3c1aa9-27e6-4f0c-9336-1be0ec14c28a,-892000.00,2024-11-01
danamon-7d885e92-7121-4951-a104-8be9db2242a9,577000.00,2024-10-30
danamon-d53cb4df-1fdd-4e51-9e59-fe793799a191,574000.00,2024-10-31
danamon-377c7ebf-838b-447b-955f-4ee643acbe98,326000.00,2024-11-02
danamon-f1b071f5-8982-4395-b321-e539c2b7b998,519000.00,2024-10-28
danamon-08437ffe-1966-4fe0-8974-faaaea11287b,807000.00,2024-11-01
danamon-2fb70037-54fe-487e-9fa1-e43404b53b99,-35000.00,2024-11-01
danamon-12a9e82b-77cd-433b-9e74-eb8c8dfb547f,491000.00,2024-10-28
danamon-d3fa4dfb-0677-4706-9edd-1af7878d58f8,-237000.00,2024-10-31
danamon-4f23baee-7e59-4ec8-8503-0b36686bfffb,248000.00,2024-11-02
danamon-33b6a6b1-43a3-4866-bbd8-95fb8fdb7ef8,-280000.00,2024-10-31
danamon-b69ad86c-0dbc-42d5-b7a6-8d6a80b4f1f7,371000.00,2024-10-28
danamon-2d420746-a394-4579-aebe-a9e53785b832,-131000.00,2024-11-01
danamon-40f932a7-5352-46b9-8ce1-328907267c08,-330000.00,2024-10-29
danamon-54469cd4-8db4-477b-aa26-bdd7a61723e1,-616000.00,2024-10-30
danamon-513c1501-15b1-4cb0-9f18-ef67921e49ef,40000.00,2024-10-29
danamon-82329fe4-d56c-4d91-9fd3-b883c7758991,926000.00,2024-11-02
danamon-47b4493a-f243-4a1d-b812-86b9a245fa05,784000.00,2024-10-29
danamon-6abadb58-f9a4-40a9-9747-39b2a2b9da49,-68000.00,2024-10-28
danamon-fbf0f56a-61eb-428f-9489-d6f33357c159,173000.00,2024-10-31
danamon-4b16fdb5-b843-4bd6-aeaf-09fcc656ff70,837000.00,2024-10-29
danamon-b14752ad-0f9c-417c-93a4-b29d2984ffa5,162000.00,2024-11-01
danamon-8936a3e7-b9b0-4c16-a93d-4beec9c89966,689000.00,2024-10-30
danamon-eb57bda0-7202-4ed1-92b0-7a716b03af07,-511000.00,2024-11-01
danamon-fe4fa997-fc6f-4e50-8f03-afad9ed6d5d4,398000.00,2024-11-03
danamon-bbcb7c64-5c2d-42b2-acd6-5eba3a3822e3,-610000.00,2024-10-28
danamon-4f3ff4fe-b845-4df5-832b-58ddc8075cf0,-528000.00,2024-10-28
danamon-74b52420-08fe-462e-a0d8-430172148f74,641000.00,2024-11-02
danamon-4445fdfb-db88-43d6-813a-4a76fae24932,633000.00,2024-11-02
danamon-2efd3532-7f2d-4804-a717-d640b798f2f2,-200000.00,2024-11-01
danamon-bb32f7f7-3c01-4026-98aa-e4eab80b227b,683000.00,2024-10-30
danamon-0fad37c1-59cb-4b78-a667-9e7a2bbd12ff,-699000.00,2024-11-01
danamon-52c5e352-7b82-4c7b-97c7-079a3c4a8136,764000.00,2024-10-30
danamon-1af3ee02-93e7-4190-8dc4-6bc280a60d3b,-260000.00,2024-11-01
danamon-74f7dc51-78cf-430f-9b65-2108e6c98d4d,-383000.00,2024-11-01
danamon-ef70cc77-4498-4a32-a0a0-98e80c107296,531000.00,2024-11-03
danamon-5850ce8c-c271-475e-a0c7-ad1894053e3e,883000.00,2024-10-31
danamon-aeb7e820-f502-4c92-a73d-06c3b1cc8409,376000.00,2024-10-28
danamon-a573a598-b32f-4595-838c-d346ef321de6,696000.00,2024-10-29
danamon-0fd73a64-97a9-485d-983e-7b5d6c854a40,-46000.00,2024-10-31
danamon-abcd5c33-50ff-466d-9273-982036526653,534000.00,2024-11-01
danamon-97061217-dd52-48bf-bc26-2376ba34b25a,-781000.00,2024-10-29
danamon-6bf8d2a6-6461-4f3f-bde0-f29833e74e66,-521000.00,2024-10-31
danamon-a87e6dbc-609d-413b-8816-c0186bdab8f6,-591000.00,2024-11-02
danamon-986b6902-ce2b-4656-865e-5a621f9619fe,-270000.00,2024-10-31
danamon-28694828-8553-4d2d-9837-d53e5faf04fb,-889000.00,2024-10-28
danamon-92fcaad9-7160-435d-8df2-d0618478546b,269000.00,2024-10-29
danamon-f2894dd7-234c-4b1c-9d9d-ce92a9ee706c,-318000.00,2024-10-29
danamon-b3db9f1c-fd37-4a34-91e7-371f0c814d6b,155000.00,2024-10-28
danamon-a5b7dad6-bfaa-4e6e-99ed-a356d5ff0b65,-952000.00,2024-10-30
danamon-45af492b-8279-4955-a14b-dd7f19e8cf5e,727000.00,2024-11-02
danamon-a5498fdf-102b-41cd-9950-76bd0ec7b186,-776000.00,2024-10-31
danamon-57743870-9264-4a41-9d2a-e4b46701d10e,745000.00,2024-11-02
danamon-dfd9b89f-359e-478a-a96a-475861e31daf,-711000.00,2024-10-30
danamon-989f433f-9080-4768-9b00-d07b4d6ca274,-315000.00,2024-10-31
danamon-b2b69c05-c8ef-4ebc-8aac-2e3f3852a5a0,733000.00,2024-11-02
danamon-aef8da38-0cd3-47e1-b64a-dc5ea6917186,-198000.00,2024-11-02
danamon-144eaed1-fada-45ff-8eac-1047c4933f1d,-343000.00,2024-11-02
danamon-d8e9b058-ec85-406d-aad9-b353b73eca5b,-353000.00,2024-10-30
danamon-0d049396-d3e3-437e-a4a7-f3dc154229e8,-997000.00,2024-11-03
danamon-a6cf25bb-9477-46a8-b8be-2a5060573f70,610000.00,2024-11-02
danamon-6a1a517e-ca33-49a9-bd47-b2b24c7cfae3,699000.00,2024-11-01
danamon-dd4fe7dd-be3b-4f1d-9f58-f114ca1229bd,750000.00,2024-10-28
danamon-d9634215-fbe8-47e1-8fe1-a4c6181e57d5,-210000.00,2024-10-30
danamon-8c6b1d9e-1ad1-4852-aded-a9d36504c9c6,-752000.00,2024-10-29
danamon-3f76ce8b-916d-4444-82e6-1f2c4bcb035a,922000.00,2024-10-30
danamon-8690530a-70b5-45b2-9d74-1358363e75b6,-372000.00,2024-11-02
danamon-c4d4f393-4b21-4246-a884-1c0c4b570f8a,-488000.00,2024-11-02
danamon-bba44c54-88c3-490b-a4d5-2dc6b60a8632,606000.00,2024-10-30
danamon-f081cd1e-1fe9-4728-af95-d102541835b2,-976000.00,2024-11-01
danamon-a37b7283-0882-4006-8ea1-c16a52e7fd7c,-821000.00,2024-11-04
danamon-df34ea19-02c0-4112-a7f1-822d3f0a5f94,-129000.00,2024-10-31
danamon-5d5e3fa8-b7cd-4489-9089-dff7432dd0c0,309000.00,2024-10-28
danamon-0ab79c98-875a-495c-bb6d-27d782ac758e,-565000.00,2024-10-30
danamon-f66f970e-8518-4122-ba91-c639a6f8c95e,636000.00,2024-11-01
danamon-34e40ab6-1f67-4038-9035-f5e253f29b42,840000.00,2024-10-29
danamon-077f52db-a55a-4b11-a850-9d27923b95c8,-756000.00,2024-11-03
danamon-29134442-5365-4cd4-a55e-ab8ebba1a232,261000.00,2024-10-31
danamon-80ac238b-db13-4ddb-a1a3-d62200d6638a,649000.00,2024-11-03
danamon-7444d410-826b-4fd7-b85b-3e79d1c2233b,-89000.00,2024-10-31
danamon-ea1b1dbb-d864-4cea-a7ea-73ee3ef98b1d,277000.00,2024-10-30
danamon-31f3a2d3-17fa-4f93-b72f-4017a182efef,420000.00,2024-10-31
danamon-d87fbba0-f401-4778-bdde-9f28c55ad85c,-122000.00,2024-11-01
danamon-14d13283-eb02-4824-a240-c6ae5a64a22a,377000.00,2024-11-01
danamon-6bbee661-e0a0-4726-bc54-1e66b19212fe,-382000.00,2024-10-31
danamon-a0dfc829-0f57-44ce-b242-6b70a7dccb24,-616000.00,2024-10-29
danamon-409a7a9c-726c-42c0-9128-4aece0165841,-301000.00,2024-11-01
danamon-4a4804c0-0012-455e-9102-763d87e39be4,-954000.00,2024-10-28
danamon-9fe3f39b-28f4-4ffb-8fb9-2da1b859ef70,-274000.00,2024-10-28
danamon-cf5f5152-f5cd-496f-bb93-d26c801a95dd,-629000.00,2024-10-29
danamon-40c65472-d896-4ae3-bad3-8636c35369ea,816000.00,2024-10-30
danamon-8b701332-7636-4d01-aaf6-7f21ac86916b,267000.00,2024-10-31
danamon-fc1176e1-3fbc-4b43-9173-b2c9ad27c5a9,-86000.00,2024-11-03
danamon-70c87c81-7626-46b2-8910-437b6a40e35e,551000.00,2024-10-28
danamon-6e05e4fa-3325-4814-a547-9368e23742c3,-465000.00,2024-11-03
danamon-f3c2eb6a-6713-4e38-b3c6-1794b04bf99b,333000.00,2024-11-02
danamon-ee4a9733-ffdf-41fe-8d74-46cd30c881df,-520000.00,2024-10-30
danamon-302a9cce-4ebf-49cc-bca2-f27e4fdfff75,-472000.00,2024-11-01
danamon-a22595ab-6585-4b61-901a-e8f1158bd38f,-140000.00,2024-10-30
danamon-19ea7a6b-5c25-4b85-8744-bcb5f241a986,715000.00,2024-10-29
danamon-247f3662-7355-4bb7-896d-a649339ad20d,-874000.00,2024-11-02
danamon-dd1cabc0-6baf-4046-932a-a05586555ec5,-989000.00,2024-10-28
danamon-d02fe3e3-dc56-44c6-9978-80982bb1c6ec,-568000.00,2024-10-31
danamon-83d39ac4-b1f2-48a9-a6b5-fc498d0c706d,878000.00,2024-10-29
danamon-6d14053d-7880-4519-a343-37f3cae678a9,-630000.00,2024-10-30
danamon-4b677b6d-2586-4107-b71b-72456eb4b4b1,-913000.00,2024-10-31
danamon-0a06f79d-0700-4056-835d-70eb21b88e17,323000.00,2024-10-30
danamon-c12b666f-22d3-414a-89f0-dc1fcff5894c,-425000.00,2024-11-03
danamon-e5c5daf4-f7a9-41bf-96fa-bfcb5e135184,-336000.00,2024-10-30
danamon-e1903577-eb42-448a-8588-721c0bb6c22f,526000.00,2024-10-29
danamon-adc45126-8518-4a78-a8d0-558d49415bcb,227000.00,2024-11-01
danamon-96df7c79-34fd-44c3-b42f-bfa7bade2627,136000.00,2024-11-01
danamon-88c1d866-789c-4663-a484-170b74533331,45000.00,2024-10-30
danamon-6d3a2350-5141-4079-a4c6-7e8a8f4c2d8a,661000.00,2024-11-01
danamon-87e31384-68fd-4e86-a05c-23a9f0673bbc,614000.00,2024-11-01
danamon-ec841754-f94c-4b98-b8cb-f47f085394d0,232000.00,2024-11-01
danamon-42da4f00-e275-45f1-9e92-dffbfbe89154,43000.00,2024-10-28
danamon-3a94dec7-d53b-487e-aba8-db675ba3fcdc,-612000.00,2024-11-02
danamon-6414cf0d-c6af-4988-b45a-a93898abf539,394000.00,2024-11-03
danamon-a048f7c5-ae17-46e9-b95e-8c954e34c6bb,773000.00,2024-10-29
danamon-a29d1735-10f9-4adf-be08-725763310c32,143000.00,2024-11-03
danamon-e62d65ba-c1a2-451d-af27-9c15649bf9c5,398000.00,2024-11-03
danamon-3af72272-1b1e-4bb8-979b-73dfcb44b2e0,181000.00,2024-10-30
danamon-39b87e3d-1cf1-4fa9-a2b2-1b5ff67ff9f6,-68000.00,2024-10-31
danamon-903e7fef-70ac-4c41-b28c-144e27fbcfd3,515000.00,2024-11-03
danamon-e96cb3f7-dd0b-4f0a-b669-82a08840c1aa,-583000.00,2024-10-29
danamon-a25e1d8c-187d-4c30-b49f-f22f8eacf924,-614000.00,2024-10-31
danamon-37a73d45-9f31-48f6-a0bc-c61d71a5a6c3,-887000.00,2024-10-28
danamon-e6a5fd9d-c61b-4a84-9902-dd064f080762,-442000.00,2024-11-03
danamon-ef5f877b-ea2b-4537-9c1e-ef94150048f4,813000.00,2024-10-28
danamon-38add71a-7c6b-44be-8c34-acd9f4c7d452,-441000.00,2024-11-03
danamon-9fde8d12-1ff8-4793-b3bc-a9785eb52d4e,-426000.00,2024-11-02
danamon-58895b23-307e-49ef-a2d3-f8a3a509fb8d,-131000.00,2024-11-02
danamon-d1038711-da06-4995-a754-fbeb3d363afd,-158000.00,2024-10-30
danamon-ad20ff3e-5edd-4457-8ff3-e3a7ddbae355,101000.00,2024-10-29
danamon-692c589d-f99a-4d6d-8506-312a260a5de8,985000.00,2024-11-02
danamon-34333712-2b7b-4fd4-a0e5-8ddecfe0e170,406000.00,2024-11-03
danamon-67350d88-67bf-4e0a-a223-42ac0597c240,-140000.00,2024-11-03
danamon-20eb50e2-4eec-49c1-945c-4b3eef38e9c8,770000.00,2024-10-29
danamon-976eeec0-236b-4977-b391-9305f3ae05ea,-485000.00,2024-11-01
danamon-ef7e7993-8553-49d5-b713-8946fbbe7535,437000.00,2024-10-30
danamon-88eaeebf-5d6d-43e8-b379-428398552397,-359000.00,2024-11-02
danamon-749c0fd0-2f90-4b7e-acac-89e0ac60deb8,-476000.00,2024-10-31
danamon-2d2657ed-7403-4efd-b0f6-d41b5ec9503e,92000.00,2024-10-30
danamon-9d7b0b1a-4a22-4377-96c0-62175da73c44,-540000.00,2024-10-31
danamon-7ece536c-bda4-4e37-9813-21efc1de2115,-846000.00,2024-10-28
danamon-eb1002a2-a061-4bec-8419-dd3bfd712aea,16000.00,2024-10-28
danamon-5d398d35-a00d-4e53-a895-3af9ab67120d,361000.00,2024-10-30
danamon-482aa4f3-f56b-4f95-b78c-f8406fcec8aa,876000.00,2024-10-30
danamon-7813beed-e13d-4188-9b69-f797b10c0360,-744000.00,2024-10-30
danamon-ccc3cc72-6d7e-4b64-a57e-d457dc25512d,-838000.00,2024-11-02
danamon-5afe81bd-9715-4225-81b1-aa1161e0dfeb,63000.00,2024-10-29
danamon-1e18eff4-58a6-457c-b6ee-750184c2dcb4,-243000.00,2024-11-03
danamon-9d679c93-c9f7-4ba2-9b4a-6cb605e02bb2,-155000.00,2024-10-28
danamon-df2c0485-cc44-4886-98f7-fd282fbb23e4,393000.00,2024-10-28
danamon-d362aaba-cff3-4d65-b309-bbbd8df33341,982000.00,2024-10-28
danamon-a5c89e15-30a9-4da3-9b7c-563c6810e659,167000.00,2024-10-29
danamon-1285ff10-d4ab-4e91-8e54-4b46390870e2,595000.00,2024-10-31
danamon-8014dc9c-d2b3-44f4-8216-ab83c1a277ad,-740000.00,2024-10-31
danamon-e96e14e3-15a2-42c3-8724-8465ad6351d0,-603000.00,2024-10-30
danamon-a8705ee9-ffcf-4014-a49a-22967e1d4660,-657000.00,2024-11-03
danamon-b611b7fc-fd64-49a7-9b6c-5d8c4ba4c652,703000.00,2024-10-30
danamon-460bd80f-de6f-43b5-a60f-210cf681cac3,68000.00,2024-10-30
danamon-c5e87af9-3ac2-418b-afc3-8b68afa2053d,-986000.00,2024-11-03
danamon-ea5838f1-cdd4-4d61-a097-6c6ac4e54e6f,476000.00,2024-10-28
danamon-97975630-a4f2-4d25-97c0-ec1faa6192ea,968000.00,2024-11-03
danamon-963e4d96-21fe-4399-811c-f4f16e83f886,-325000.00,2024-11-01
danamon-3426220e-84db-4813-8452-8ce0409163bb,909000.00,2024-10-30
danamon-ce8adffd-7c81-4861-b4a1-3cfebd4d537c,65000.00,2024-10-28
danamon-f192f0a8-34d7-42a6-bfea-cf94d1c076c4,-992000.00,2024-10-28
danamon-c61903f9-dba9-4629-81ff-e7cfc3a5c0e4,-88000.00,2024-10-29
danamon-3f8647bd-5961-4fcb-85a4-81c3af79fe47,742000.00,2024-11-02
danamon-60398cc9-d456-4c9f-b04a-284b01c69686,455000.00,2024-11-03
danamon-3023c37f-d5d0-4cda-b0ef-4fb5a87dfa8f,-180000.00,2024-11-04
danamon-a21615d6-e62b-4fbd-93ab-74fb117e39d5,251000.00,2024-10-29
danamon-ac78e256-cbd5-4f54-b93e-ed3c0f971b59,111000.00,2024-11-01
danamon-6456c41d-1646-4910-b146-21bcc7159734,-830000.00,2024-10-28
danamon-bb12f2b3-c0c3-49f3-8486-ed8f6190399a,-103000.00,2024-10-31
danamon-f1222faa-6c0e-42a8-8173-4274c8e82aa6,-422000.00,2024-10-31
danamon-d11155d6-9a2b-40bd-b09d-decdaefc1a41,-216000.00,2024-11-02
danamon-0b65f026-9bd7-4bd9-9ab0-1d22cdfdc103,776000.00,2024-11-03
danamon-04b1f792-da39-4ff6-a661-a0c9fd6b33c8,488000.00,2024-10-29
danamon-c15faaa5-1566-418b-bfb2-40506dc31ada,-541000.00,2024-11-02
danamon-af28831b-a424-4774-9d46-d19bcd5732bf,-981000.00,2024-11-01
danamon-db0b42e8-2539-4e0e-a767-ed4814abeda6,-670000.00,2024-10-30
danamon-818f9c92-99f0-45c3-832a-0515bd7a15ea,-209000.00,2024-10-28
danamon-4df3e893-5b0d-4883-b813-f2d55f882a8d,353000.00,2024-10-31
danamon-d3956486-bd82-4029-bbf1-2b9d5bb5869e,-410000.00,2024-10-29
danamon-c5a9b4e2-04a6-4c13-a405-4a21348fd441,619000.00,2024-11-01
danamon-cd9e0204-f5fb-40df-a664-d03c20034cc0,258000.00,2024-10-30
danamon-374e5b43-930b-4741-bef1-9eb7b5bde874,-875000.00,2024-10-30
danamon-c588ef31-32a8-4348-9ea8-07210462a0e2,680000.00,2024-10-29
